parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
valorizzatore,"['che, chi valorizza']","['va', 'lo', 'riz', 'za', 'to', 're']",valorizzatóre, /valoriddzaˈtore/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valorizzatore100
valorizzazione,"[""l'operazione, l'atto, il modo e l'effetto del valorizzare, del valorizzarsi; conferimento d'importanza o di valore; riconoscimento delle qualità o dei meriti la valorizzazione del personale | valorizzazione di un funzionario | valorizzazione della categoria dei tecnici"", ""come operazione tendente a mettere a frutto il valore di qualcosa la valorizzazione di una zona turistica | la valorizzazione di una scoperta | la valorizzazione di una località | la valorizzazione di un centro storico | attrezzature per la valorizzazione delle zone balneari | la valorizzazione di un'idea geniale | la valorizzazione di un'invenzione | la valorizzazione di un patrimonio artistico"", 'BANCA  --  di un assegno, lo stesso che avvaloramento', 'COMMERCIO  --  nella pratica commerciale: attribuzione a una merce di un valore maggiore del precedente, in conseguenza della variazione del prezzo del mercato, o per disposizioni legislative, o per esigenze amministrative']","['va', 'lo', 'riz', 'za', 'zio', 'ne']",valorizzazióne, /valoriddzatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valorizzazione100
valoroso,"['che rivela valore, coraggio']","['va', 'lo', 'ro', 'so']",valoróso," /valoˈroso/, /valoˈrozo/",['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valoroso100
valpolicella,"[""denominazione dei vini bianchi e rossi, asciutti, prodotti nell'omonima zona del Veronese""]","['val', 'po', 'li', 'cel', 'la']",valpolicèlla, /valpoliˈʧɛlla/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valpolicella100
valse,['VOCE FRANCESE  --  valzer'],"['val', 'se']",valse, /ˈvals/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valse100
valtellina,['ENOLOGIA  --  nome dei vini rossi prodotti nella Valtellina con le uve del nebbiolo mescolate con altre uve'],"['val', 'tel', 'li', 'na']",valtellìna, /valtelˈlina/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valtellina100
valuta,"['moneta; carta moneta', 'nel linguaggio bancario, il giorno a partire dal quale incominciano a decorrere gli interessi su una certa somma']","['va', 'lu', 'ta']",valùta, /vaˈluta/,['sostantivo femminile'],"['corso o valuta di camera', 'valuta-chiave', 'valuta forte', 'giorno di valuta', 'valute pregiate', 'retrodatazione di valuta', 'valuta aurea', 'franco valuta', 'la salute non si paga con valute']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valuta100
valutabile,"['che si può valutare, calcolare, stimare un rischio difficilmente valutabile | una perdita valutabile in oltre dieci mila euro | danni valutabili ad alcuni milioni | esercito valutabile in trentamila uomini | è un danno non valutabile in denaro']","['va', 'lu', 'ta', 'bi', 'le']",valutàbile, /valuˈtabile/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutabile100
valutabilita,['la condizione di essere valutabile'],"['va', 'lu', 'ta', 'bi', 'li', 'ta']",valutabilità, /valutabiliˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutabilita100
valutare,"['fare la stima commerciale di qualcosa', 'in senso figurato stimare, tener conto']","['va', 'lu', 'ta', 're']",valutàre, /valuˈtare/,['verbo transitivo'],"['valutare, pesare, considerare il pro e il contro']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutare100
valutario,"['che si riferisce alla valuta, alle valute']","['va', 'lu', 'ta', 'rio']",valutàrio, /valuˈtarjo/,['aggettivo'],"['serpente monetario o valutario europeo', 'regime valutario']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutario100
valutativo,"['FILOSOFIA PEDAGOGIA  --   relativo alla valutazione, che tende o serve a valutare giudizio valutativo | criterio valutativo']","['va', 'lu', 'ta', 'ti', 'vo']",valutatìvo, /valutaˈtivo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutativo100
valutato,['participio passato di valutare nei significati del verbo'],"['va', 'lu', 'ta', 'to']",valutàto, /valuˈtato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutato100
valutatore,"['critico, persona che valuta, specialmente per mestiere']","['va', 'lu', 'ta', 'to', 're']",valutatóre, /valutaˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutatore100
valutazione,"['atto, effetto del valutare']","['va', 'lu', 'ta', 'zio', 'ne']",valutazióne, /valutatˈtsjone/,['sostantivo femminile'],"['valutazione sommativa', 'valutazione di impatto ambientale', 'Valutazione di Impatto Ambientale (V.I.A.)']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valutazione100
valuto,['participio passato arcaico di valere'],"['va', 'lu', 'to']",valùto, /vaˈluto/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valuto100
valva,"['BOTANICA  --  ciascuna delle due parti in cui si divide il guscio di certi frutti per esempio del fagiolo', 'ciascuna delle due parti che formano la conchiglia dei molluschi bivalvi']","['val', 'va']",vàlva, /ˈvalva/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valva100
valvare,"['della valva, delle valve']","['val', 'va', 're']",valvàre, /valˈvare/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvare100
valvassino,"['STORIA  --  nel sistema feudale, il vassallo del valvassore']","['val', 'vas', 'si', 'no']",valvassìno, /valvasˈsino/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvassino100
valvassore,"['STORIA  --  nel sistema feudale: il vassallo dipendente da un vassallo maggiore che aveva in feudo una parte del dominio di questi', 'STORIA  --  in epoche successive: chi, senza essere titolare di alcun ufficio, otteneva privilegi di immunità sulle proprie terre']","['val', 'vas', 'so', 're']",valvassóre, /valvasˈsore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvassore100
valvola,"['MECCANICA  --  dispositivo, a comando diretto o automatico, che serve a regolare il passaggio di un fluido in una conduttura', 'negli impianti elettrici, dispositivo in cui è inserito un filo che fonde in caso di cortocircuito', 'dispositivo degli apparecchi radiofonici e televisivi che serve ad amplificare e modificare opportunamente le radioonde', ""ANATOMIA  --  formazione membranosa o muscolosa che, posta nell'interno di un organo cavo, permette il passaggio di liquidi in una sola direzione""]","['val', 'vo', 'la']",vàlvola, /ˈvalvola/,['sostantivo femminile'],"['valvola ileocolica', 'valvole semilunari', 'valvole sigmoidee', 'valvola bicuspide o bicuspidale', 'valvola polmonare', 'commessura della valvola mitralica', 'valvola a comando desmodromico o valvola desmodromica', 'valvola di ritenuta', 'valvola nasale', 'valvola di scarico', 'valvola solare', ""valvola d'ammissione"", 'alzata di una valvola']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvola100
valvolame,"['RARO  --  dotazione, assortimento di valvole', ""TECNOLOGIA  --  nell'impiantistica meccanica: il complesso di valvole di un impianto""]","['val', 'vo', 'la', 'me']",valvolàme, /valvoˈlame/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvolame100
valvolare,['che ha rapporto con le valvole'],"['val', 'vo', 'la', 're']",valvolàre, /valvoˈlare/,['aggettivo'],['prolasso valvolare mitralico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valvolare100
valzer,"['notissimo ballo, in tre tempi, nato verso la fine del secolo XVIII']","['val', 'zer']",vàlzer, /ˈvaltser/,['sostantivo maschile'],['fare un giro di valzer di tango di polka ecc.'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=valzer100
vamp,"['donna, per lo più attrice cinematografica, dalla bellezza vistosa e sensuale']",['vamp'],vamp, /ˈvamp/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vamp100
vampa,"['grande fiamma; ondata di calore proveniente da cosa ardente o arroventata', 'arrossamento improvviso del volto, causato da un forte afflusso di sangue']","['vam', 'pa']",vàmpa, /ˈvampa/,['sostantivo femminile'],"['rilevatore di vampa', 'foro di vampa']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampa100
vampata,['impetuosa ondata di calore'],"['vam', 'pa', 'ta']",vampàta, /vamˈpata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampata100
vampira,"['femminile di vampiro', 'PER ESTENSIONE SCHERZOSO  --   donna molto sensuale, dotata di una forte carica erotica', 'PER ESTENSIONE SCHERZOSO  --   donna avida e spietata; vamp']","['vam', 'pi', 'ra']",vampìra, /vamˈpira/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampira100
vampireggiare,"['SCHERZOSO  -- (AVERE) assumere atteggiamenti da vamp, da maliarda', 'FIGURATO  -- (AVERE) comportarsi da vampiro, succhiare il sangue al prossimo, sfruttandone in modo esasperato il lavoro o esigendo interessi da strozzino su prestiti concessi']","['vam', 'pi', 'reg', 'gia', 're']",vampireggiàre, /vampiredˈʤare/,['verbo intransitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampireggiare100
vampiresco,"['relativo ai vampiri, da vampiro']","['vam', 'pi', 're', 'sco']",vampirésco, /vampiˈresko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampiresco100
vampiressa,"['SCHERZOSO  --  femminile di vampiro', 'PER ESTENSIONE SCHERZOSO  --   donna dotata di una forte carica erotica, vampira', 'PER ESTENSIONE SCHERZOSO  --   donna avida e spietata; vamp']","['vam', 'pi', 'res', 'sa']",vampiréssa, /vampiˈressa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampiressa100
vampirismo,"['secondo una superstizione popolare, il comportarsi da vampiro', ""forma di necrofilia che consiste nell'uccidere una donna per poi congiungersi al suo cadavere""]","['vam', 'pi', 'ri', 'smo']",vampirìsmo, /vampiˈrizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampirismo100
vampirizzare,"['con riferimento alle credenze popolari sui vampiri, aggredire una persona per succhiarle il sangue e trasformarla a sua volta in vampiro', 'in senso figurato sfruttare una persona specialmente economicamente, vessarla chiedendo in continuazione denaro o prestazioni']","['vam', 'pi', 'riz', 'za', 're']",vampirizzàre, /vampiridˈdzare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampirizzare100
vampirizzato,['participio passato di vampirizzare nei significati del verbo'],"['vam', 'pi', 'riz', 'za', 'to']",vampirizzàto, /vampiridˈdzato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampirizzato100
vampiro,"[""ZOOLOGIA  --  pipistrello dell'America centro-meridionale con grandi orecchie e incisivi superiori taglienti; è insettivoro, ma può succhiare il sangue ai grandi mammiferi (famiglia: Fillostomatidi)"", 'in certe credenze popolari, spettro che si crede lasci di notte la tomba e assalga gli esseri umani per succhiarne il sangue', 'famigliare strozzino', 'elemento chimico (V; numero atomico: 23; peso atomico: 50,95); metallo duro, bianco argenteo, difficilmente fusibile; è usato per leghe']","['vam', 'pi', 'ro']",vampìro, /vamˈpiro/,['sostantivo maschile'],['vampiro acchiappamosche'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampiro100
vampo,"[""LETTERARIO  --  fiamma, vampa, baleno; intenso splendore o vivida fiamma fra le macerie ancor calde del vampo canicolare [D'Annunzio] | sopra loro apparse / un vampo che parea di foco fosse Pulci""]","['vam', 'po']",vàmpo, /ˈvampo/,['sostantivo maschile'],"['menar vampo', 'far vampo']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vampo100
van,['autofurgone o rimorchio per il trasporto di animali'],['van'],van, /ˈvan/,['sostantivo maschile'],['gatto turco di Van'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=van100
vanadato,['sale di un acido vanadico'],"['va', 'na', 'da', 'to']",vanadàto, /vanaˈdato/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanadato100
vanadico,['CHIMICA  --  relativo ai composti del vanadio pentavalente acido vanadico'],"['va', 'na', 'di', 'co']",vanàdico, /vaˈnadiko/,['aggettivo'],"['acido vanadico', 'anidride vanadica']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanadico100
vanadile,"[""CHIMICA  --  ione bivalente positivo del vanadio tetravalente, costituito da un atomo di ossigeno e uno di vanadio, capace di dare, con anioni, sali spesso usati come mordenti nell'industria tintoria""]","['va', 'na', 'di', 'le']",vanadìle, /vanaˈdile/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanadile100
vanadio,"['elemento chimico, metallo color argento']","['va', 'na', 'dio']",vanàdio, /vaˈnadjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanadio100
vanagloria,['il vano orgoglio di chi si vanta di qualità e meriti inesistenti'],"['va', 'na', 'glo', 'ria']",vanaglòria, /vanaˈglɔrja/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanagloria100
vanaglorioso,['che è pieno di vanagloria'],"['va', 'na', 'glo', 'rio', 'so']",vanaglorióso," /vanagloˈrjoso/, /vanagloˈrjozo/",['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanaglorioso100
vandalico,"['da vandalo', 'in senso figurato distruttivo']","['van', 'da', 'li', 'co']",vandàlico, /vanˈdaliko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vandalico100
vandalismo,['la tendenza a distruggere o guastare per puro gusto di distruzione'],"['van', 'da', 'li', 'smo']",vandalìsmo, /vandaˈlizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vandalismo100
vandalo,"[""appartenente all'antica popolazione germanica che invase l'Italia nel V sec. d. C."", 'in senso figurato chi deturpa cose di valore per ignoranza e inciviltà']","['van', 'da', 'lo']",vàndalo, /ˈvandalo/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vandalo100
vandea,['nome di un dipartimento della Francia occidentale che nel 1793 insorse contro il regime repubblicano a difesa della monarchia e del cattolicesimo'],"['van', 'de', 'a']",Vandèa, /vanˈdɛa/,['nome proprio femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vandea100
vandeano,"['della Vandea, dipartimento della Francia occidentale costumi vandeani', 'nativo o abitante della Vandea, dipartimento della Francia occidentale', ""STORIA  --  partecipante all'insurrezione monarchica e cattolica della Vandea contro il governo repubblicano durante la rivoluzione francese nel 1793 che si concluse definitivamente soltanto nel 1800 la rivolta vandeana | l'accanita resistenza vandeana"", 'POLITICA PER ESTENSIONE SPREGIATIVO  --    monarchico reazionario, legittimista; codino, clericale']","['van', 'de', 'a', 'no']",vandeàno, /vandeˈano/,"['aggettivo', 'sostantivo maschile', 'sostantivo maschile']",['razza vandeana'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vandeano100
vaneggiamento,['il vaneggiare'],"['va', 'neg', 'gia', 'men', 'to']",vaneggiaménto, /vanedʤaˈmento/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vaneggiamento100
vaneggiare,"[""pensare o dire cose prive di senso comune, assurde; parlare in modo sconnesso, per lo più per un'alterazione della mente"", 'letterario aprirsi, detto di un vuoto, di un abisso', 'ARCAICO  --  vantarsi']","['va', 'neg', 'gia', 're']",vaneggiàre, /vanedˈʤare/,"['verbo intransitivo', 'verbo pronominale intransitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vaneggiare100
vaneggiato,['participio passato di vaneggiare nei significati del verbo'],"['va', 'neg', 'gia', 'to']",vaneggiàto, /vanedˈʤato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vaneggiato100
vanesio,"['detto di persona fatua, vanitosa']","['va', 'ne', 'sio']",vanèsio, /vaˈnɛzjo/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanesio100
vanessa,['ZOOLOGIA  --  nome di alcune specie di farfalle diurne dalle grandi ali vivacemente colorate (famiglia: Ninfalidi)'],"['va', 'nes', 'sa']",vanéssa, /vaˈnessa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanessa100
vanga,['attrezzo costituito da una lama triangolare fissata a un robusto manico che si usa in agricoltura per dissodare il terreno'],"['van', 'ga']",vànga, /ˈvanga/,['sostantivo femminile'],"[""la vanga ha la punta d'oro, la zappa d'argento, l'aratro di ferro"", ""l'aratro ha la punta di ferro; la zappa l'ha d'argento; d'oro l'ha la vanga; e quando vuoi far lavoro degno, metti tra la vanga molto ferro e poco legno"", 'vanga e zappa non vuol digiuno', 'vanga piatta poco adatta', 'vanga piatta poco attacca; vanga ritta, terra ricca; vanga sotto, ricca al doppio']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanga100
vangare,['lavorare la terra con la vanga'],"['van', 'ga', 're']",vangàre, /vanˈgare/,['verbo transitivo'],"[""chi vanga, non l'inganna"", 'vangami nella polvere, incalzami nel fango, io ti darò buon vino']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangare100
vangata,"['il vangare', 'colpo di vanga']","['van', 'ga', 'ta']",vangàta, /vanˈgata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangata100
vangato,"['participio passato di vangare nei significati del verbo', 'lavorato con la vanga', 'pezzo di terreno lavorato con la vanga']","['van', 'ga', 'to']",vangàto, /vanˈgato/,"['participio passato e aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangato100
vangatore,['chi vanga'],"['van', 'ga', 'to', 're']",vangatóre, /vangaˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangatore100
vangatrice,['macchina agricola che permette di vangare automaticamente il terreno'],"['van', 'ga', 'tri', 'ce']",vangatrìce, /vangaˈtriʧe/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangatrice100
vangatura,"[""AGRICOLTURA  --  l'operazione, l'atto, il modo e l'effetto del vangare; operazione agricola di rivoltare il terreno con la vanga la vangatura di un terreno | la vangatura del campo | è tempo di vangatura"", 'AGRICOLTURA PER ESTENSIONE  --   la spesa per tale operazione']","['van', 'ga', 'tu', 'ra']",vangatùra, /vangaˈtura/,['sostantivo femminile'],['vangatura a una fitta'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangatura100
vangele,"['ARCAICO  --  (specialmente con iniziale maiuscola) antica forma di plurale di vangelo, usata solo nella formula «giurare alle sante Vangele» o «alle sante die Vangele» e così giurate a le sante die Vangele? [Sacchetti] | io giuro alle sante Evangele / che ti farò della vita tapino Pulci']","['van', 'ge', 'le']",Vangèle, /vanˈʤɛle/,['sostantivo femminile plurale'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangele100
vangelo,"[""ciascuno dei primi quattro libri del Nuovo Testamento che contengono la vita e l'insegnamento di Gesù Cristo"", 'il libro che contiene i vangeli; il brano del vangelo che si legge nella Messa e il momento della Messa in cui si legge tale brano', ""l'annunzio, contenuto nei vangeli"", ""in senso figurato l'insieme dei principi che sono fondamento di una dottrina"", 'in senso figurato famigliare qualunque affermazione vera e indiscutibile']","['van', 'ge', 'lo']",vangèlo, /vanˈʤɛlo/,['sostantivo maschile'],"['col Vangelo, si può diventare eretici', ""dove entra il vangelo, esce l'iniquità"", 'il vangelo è la miglior gazzetta', 'il vangelo non è moneta di questo mondo', 'maggiore è la luce del vangelo, peggiore è il mondo', 'non tutto è vangelo quel che si dice per la città']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangelo100
vangheggiare,"[""REGIONALE  --  nell'uso toscano: lavorare il terreno con la vangheggia""]","['van', 'gheg', 'gia', 're']",vangheggiàre, /vangedˈʤare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangheggiare100
vanghetta,"['diminutivo di vanga', 'piccola vanga con manico corto, utilizzabile solo con le mani per rimuovere e lavorare il terreno in superficie; vanghetto', 'MILITARE  --  piccola vanga con la lama ripiegabile nel manico, in dotazione ai soldati per eseguire lavori di scavo o di sterro']","['van', 'ghet', 'ta']",vanghétta, /vanˈgetta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanghetta100
vanghettare,['lavorare superficialmente il terreno con il vanghetto o con la vanghetta'],"['van', 'ghet', 'ta', 're']",vanghettàre, /vangetˈtare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanghettare100
vanghettato,['participio passato di vanghettare nei significati del verbo'],"['van', 'ghet', 'ta', 'to']",vanghettàto, /vangetˈtato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanghettato100
vanghetto,['piccola vanga che permette di rimuovere gli strati superficiali di terreno'],"['van', 'ghet', 'to']",vanghétto, /vanˈgetto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanghetto100
vangile,"['staffa di ferro fissata al manico della vanga, su cui si preme con il piede']","['van', 'gi', 'le']",vangìle, /vanˈʤile/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vangile100
vani,"['MITOLOGIA  --  nella mitologia nordica, divinità apportatrici di fecondità, prosperità e ricchezza, legate alle forze naturali, contrapposte agli asi']","['va', 'ni']",vàni, /ˈvani/,['sostantivo maschile plurale'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vani100
vanificare,"['rendere inutile', 'svanire, diventare vano, inutile; annullarsi, farsi vano; fallire o rinunciare a concretizzarsi, spesso anche sostantivato è bastato una sua parola perché tutti i miei sogni si vanificassero']","['va', 'ni', 'fi', 'ca', 're']",vanificàre, /vanifiˈkare/,"['verbo transitivo', 'verbo pronominale intransitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanificare100
vanificato,"['participio passato di vanificare nei significati del verbo', ""quell'imprevisto ha vanificato i nostri sforzi""]","['va', 'ni', 'fi', 'ca', 'to']",vanificàto, /vanifiˈkato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanificato100
vaniglia,"[""BOTANICA  --  pianta rampicante con foglie oblunghe e fiori bianchi profumati; i frutti e l'essenza che si ricava da essi sono usati nell'industria dolciaria e in profumeria (famiglia: Orchidacee)""]","['va', 'ni', 'glia']",vanìglia, /vaˈniʎʎa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vaniglia100
vanigliato,"[""aromatizzato con l'aggiunta di vaniglia o di vanillina zucchero vanigliato | lievito vanigliato""]","['va', 'ni', 'glia', 'to']",vanigliàto, /vaniʎˈʎato/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanigliato100
vanillina,"[""principio profumato della vaniglia. Si usa nell'industria alimentare e in profumeria""]","['va', 'nil', 'li', 'na']",vanillìna, /vanilˈlina/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanillina100
vaniloquio,['discorso futile e frivolo oppure sconnesso'],"['va', 'ni', 'lo', 'quio']",vanilòquio, /vaniˈlɔkwjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vaniloquio100
vanita,"[""l'essere vano, infondato, inutile"", 'leggerezza, fatuità']","['va', 'ni', 'ta']",vanità, /vaniˈta/,['sostantivo femminile'],"['bruciamenti delle vanità', ""frasche, fumo e vanità è tutt'uno"", 'la vanità degli altri ferisce la nostra', 'la vanità è sorella gemella della bellezza', 'la vanità rovina la casa', ""l'orgoglio che pranza di vanità, cena di disprezzo"", 'meno si ha ingegno più abbonda vanità', 'stoltezza e vanità sono due sorelle che quasi sempre vanno insieme', 'tutto è vanità a questo mondo']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanita100
vanitoso,['pieno di vanità'],"['va', 'ni', 'to', 'so']",vanitóso," /vaniˈtoso/, /vaniˈtozo/",['aggettivo e sostantivo maschile'],"[""s'è grande, è oziosa; s'è piccola, è viziosa; s'è bella è vanitosa; s'è brutta, è fastidiosa"", 'una donna vanitosa è mezza oca e mezza pavone']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanitoso100
vanno,"[""LETTERARIO  --  (specialmente al plurale) le penne delle ali; per estensione: le ali stesse l'aguglia da Polenta là si cova, / sì che Cervia ricopre co' suoi vanni [Dante] | e son tarpati i vanni al mio disio [Poliziano]""]","['van', 'no']",vànno, /ˈvanno/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vanno100
vano,"['inutile', 'frivolo', 'privo di consistenza']","['va', 'no']",vàno, /ˈvano/,['aggettivo e sostantivo maschile'],"['gloria vana', 'corruccio è vano, senza forte mano', 'dove dio pone la mano, ogni pensiero è vano', ""dove non c'è rimedio, il pianto è vano"", 'dove non è rimedio, il pianto è vano', 'gloria mondana, gloria vana, fiorisce e non grana', 'le cane son vane, e le rappe sono certane', ""le parole vane durano quanto i cerchi sull'acqua"", 'prosperità umana, sospetta e vana']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vano100
vantaggio,"[""l'essere superiore a qualcuno in qualcosa"", 'utilità, frutto', ""la distanza, l'intervallo di tempo che intercorre tra persone o veicoli che fanno lo stesso percorso; nello sport, il distacco acquistato sull'avversario"", 'TIPOGRAFIA  --  lastra rettangolare di legno o di ferro su cui si pongono le righe man mano che vengono composte per formare la colonna e le colonne per la composizione della pagina']","['van', 'tag', 'gio']",vantàggio, /vanˈtadʤo/,['sostantivo maschile'],"['tirare vantaggio', 'amministrare il vantaggio', 'cura i vantaggi tuoi, benchè minuti; quelli che trascuri, son tutti perduti', ""l'ordine porta con sé tre vantaggi: aiuta la memoria, risparmia il tempo e conserva le cose"", 'prendere vantaggio è cosa da saggio', ""tra due poltroni (o tra due vili) il vantaggio è di chi prima conosce l'altro""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vantaggio100
vantaggioso,"[""che arreca vantaggio, beneficio o profitto; conveniente, favorevole, propizio soluzione vantaggiosa | fatti vantaggiosi | l'offerta mi parve vantaggiosa | concludere un affare vantaggioso | trovarsi in una situazione vantaggiosa | comperare a condizioni vantaggiose | contratto vantaggioso per ambo le parti | patti vantaggiosi | ottenere condizioni vantaggiose | voi vi trovate in una situazione più vantaggioso della nostra"", 'ARCAICO  --  di persona: che cerca il proprio vantaggio, il proprio utile anche oltre il conveniente', 'FISICA  --  detto di macchina semplice in cui la potenza risulti minore della resistenza']","['van', 'tag', 'gio', 'so']",vantaggióso," /vantadˈʤoso/, /vantadˈʤozo/",['aggettivo'],['macchina vantaggiosa'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=vantaggioso100
