parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
hermitiano,['MATEMATICA  --  relativo al matematico francese Charles Hermite e alle sue teorie'],"['her', 'mi', 'tia', 'no']",hermitiàno, /ermiˈtjano/,['aggettivo'],['matrice hermitiana'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hermitiano100
herpes,"['MEDICINA VOCE LATINA  --   affezione virale infettiva della pelle caratterizzata da formazione di vescicole acquose a grappoli sulla pelle o sulle mucose con reazione infiammatoria cutanea, che si accompagna spesso a stati febbrili; un tempo veniva detto erpete']","['her', 'pes']",hèrpes, /ˈɛrpes/,['sostantivo maschile'],"['herpes semplice o simplex', 'herpes virus', 'herpes zoster']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=herpes100
hertz,"['FISICA  --  unità di misura della frequenza dei fenomeni periodici, pari a un periodo al secondo; simbolo Hz']",['hertz'],hèrtz," /ˈɛrts/, /ˈhɛrts/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hertz100
hertziano,"['FISICA  --  relativo a Heinrich Rudolf Hertz e alle sue teorie', 'detto delle onde elettromagnetiche, che sono alla base della telegrafia senza fili, della radiotelegrafia e simili']","['her', 'tzia', 'no']",hertziàno, /erˈtsjano/,['aggettivo'],['onde hertziane'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hertziano100
hesitation,"[""DANZA VOCE INGLESE  --   tipo di valzer lento con passi strisciati, detto anche valzer lento, valzer inglese o valzer all'inglese""]","['he', 'si', 'ta', 'tion']",hesitation, /esiˈteʃʃon/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hesitation100
hevea,"['BOTANICA  --  ogni pianta tropicale del genere Hevea', 'BOTANICA  --  (con iniziale maiuscola) genere di piante della famiglia delle Euforbiacee dal cui tronco si ricava, per incisione, il latice necessario alla produzione della gomma elastica']","['he', 've', 'a']",hevèa, /eˈvɛa/,"['sostantivo femminile', 'sostantivo femminile']",['olio di evea olio di hevea'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hevea100
hi,"['a seconda della tonalità e del contesto, esprime sorpresa, stupore, incredulità, ironia, risentimento, ostentazione di noncuranza, disprezzo ironico, repulsione, schifo hi, quanta boria! | hi, che schifo! | hi, quante storie! | hi, quanto è lunga questa strada! | hi, che noia!', 'si usa per incitare le bestie da tiro e da soma', 'ripetuto, riproduce il suono di una risata ironica o del pianto acuto hi, hi, che ridere!', ""imita il raglio dell'asino"", 'nelle targhe automobilistiche e negli usi burocratici, Hawaii']",['hi'],hi, /ˈi/,"['interiezione', 'onomatopea', 'sigla']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hi100
hi-fi,"['ellissi della locuzione high fidelity, alta fedeltà; si dice di tecnica di registrazione e riproduzione del suono ad alta fedeltà', 'impianto stereo che, in base a questa tecnica, è in grado di riprodurre i suoni con alto grado di fedeltà; anche in funzione appositiva impianto hi–fi | componenti hi–fi']",['hi-fi'],hi–fi," /,ajˈfaj/","['sostantivo femminile', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hi-fi100
hiatus,"[""ANATOMIA VOCE LATINA  --   qualunque orifizio, cavità o apertura attraverso un organo; corrisponde all'italiano iato"", 'MEDICINA VOCE LATINA  --   mancanza di uno o più stadi di maturazione delle cellule leucocitarie o eritrocitarie', 'GEOLOGIA VOCE LATINA  --   lacuna di sedimentazione in una successione stratigrafica, per arresto della deposizione durante un periodo di tempo determinato', 'PER ESTENSIONE VOCE LATINA  --   iato, frattura']","['hi', 'a', 'tus']",hiàtus, /iˈatus/,['sostantivo maschile'],['hiatus œsophageus'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hiatus100
hickory,"[""BOTANICA  --  varietà di noce nordamericano della famiglia delle Iuglandacee diffusa nel Canada e nell'America settentrionale, caratterizzato dalla durezza e robustezza del legno"", 'FALEGNAMERIA PER ESTENSIONE  --   il legno di tale albero, caratterizzato da durezza, robustezza e elasticità usato specialmente nella fabbricazione degli sci, di scafi per imbarcazioni, di bacchette per batteristi']","['hi', 'cko', 'ry']",hìckory, /ˈikori/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hickory100
hidalgo,"['STORIA VOCE SPAGNOLA  --   titolo riservato ai membri della piccola nobiltà spagnola', 'PER ESTENSIONE  --  notabile, gentiluomo, cavaliere', 'PER ESTENSIONE SPREGIATIVO  --   uomo arrogante e borioso', ""NUMISMATICA  --  moneta d'argento messicana del valore di cinque pesos coniata nel 1951""]","['hi', 'dal', 'go']",hidalgo, /iˈdalgo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hidalgo100
high,['Solo alcune locuzioni'],['high'],high, /ˈaiː/,[' '],['high life'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=high100
highball,"['VOCE INGLESE  --  long drink, bevanda alcolica, per lo più whisky, con aggiunta di acqua gasata o seltz e ghiaccio', 'PER ESTENSIONE VOCE INGLESE  --   il bicchiere molto capiente nel quale si servono bevande di questo tipo']","['high', 'ball']",highball," /,ajˈbol/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=highball100
hillbilly,"['MUSICA VOCE INGLESE  --   musica popolare americana tipica delle regioni montagnose sudorientali degli Stati Uniti', ""MUSICA PER ESTENSIONE VOCE INGLESE  --    nella musica folk degli Stati Uniti d'America, lo stesso che musica country""]","['hill', 'bil', 'ly']",hillbilly, /ilˈbilli/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hillbilly100
himalayano,['variante grafica di himalaiano'],"['hi', 'ma', 'la', 'ya', 'no']",himalayàno, /imalaˈjano/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=himalayano100
hindi,"[""LINGUISTICA  --  relativo alla famiglia di dialetti del gruppo indoario parlati nelle regioni centrali dell'India"", ""LINGUISTICA  --  varietà di dialetto neoindiano del gruppo occidentale parlato nell'India centrosettentrionale che nel 1947 è stato adottato come divenuto lingua nazionale dell'Unione Indiana""]","['hin', 'di']",hìndi, /ˈindi/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hindi100
hinterland,"[""RARO VOCE TEDESCA  --   l'entroterra di una zona retrostante un porto marittimo, fluviale o lacuale o un tratto di costa, intorno a cui essa gravita economicamente, specialmente per importazione ed esportazione di merci"", ""PER ESTENSIONE VOCE TEDESCA  --   nell'uso più comune territorio urbanizzato intorno a una metropoli, su cui questa esercita una forte influenza economica, sociale, culturale e alla quale fornisce i prodotti della propria attività i comuni dell'hinterland milanese"", ""DIRITTO VOCE TEDESCA  --   nel diritto internazionale dell'Ottocento, la zona interna retrostante una regione costiera occupata da una potenza coloniale, su cui questa potenza vantava diritti di sovranità""]","['hin', 'ter', 'land']",hinterland, /ˈinterland/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hinterland100
hip,"[""VOCE INGLESE  --  solo nella locuzione «hip hip urrà!», usata per esprimere approvazione, esultanza o gioia collettiva o un augurio; uno dei presenti pronuncia il nome della persona a cui è rivolto l'applauso, seguito da hip hip hip! e tutti gli altri rispondono con un urrà! corale""]",['hip'],hip, /ˈip/,['interiezione'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hip100
hippy,"[""VOCE INGLESE  --  appartenente a un movimento giovanile nato agli inizi degli anni Sessanta negli Stati Uniti, che contestava in modo non violento le regole e i costumi della società dei consumi e della cultura di massa, alla quale contrapponeva un modello di vita alternativo attraverso esperienze di vita comunitaria, il ricupero dell'interiorità individuale, un abbigliamento anticonvenzionale, l'uso di droghe leggere, la predicazione dell'amore universale un giovane hippy"", ""PER ESTENSIONE VOCE INGLESE  --   persona, specialmente un giovane, dai capelli lungi che si comporta e si veste in modo stravagante e anticonformista, che imita nell'aspetto o nel comportamento gli hippy"", 'VOCE INGLESE  --  da hippy; proprio, tipico degli hippy costumi hippy | canzoni hippy | cantanti hippy | moda hippy | abbigliamento hippy | movimento hippy']","['hip', 'py']",hippy, /ˈippi/,"['sostantivo maschile e femminile', 'aggettivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hippy100
hispanidad,"[""VOCE SPAGNOLA  --  l'insieme, la comunità dei popoli che facevano parte dell'impero spagnolo"", 'VOCE SPAGNOLA  --  il complesso dei caratteri di civiltà, di cultura e di costume peculiari dei paesi di lingua spagnola', 'VOCE SPAGNOLA  --  elemento appartenente o riconducibile alla cultura o al mondo spagnolo']","['hi', 'spa', 'ni', 'dad']",hispanidád, /ispaniˈdad/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hispanidad100
hit,['MUSICA VOCE INGLESE  --   canzone di grande successo; più raramente anche un film o un libro di grande successo le hit della settimana'],['hit'],hit, /ˈit/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hit100
hitleriano,"['STORIA  --  relativo al dittatore tedesco Adolf Hitler, alla sua politica, al regime da lui instaurato e ai suoi seguaci; nazista, nazionalsocialista; della Germania nazista dittatura hitleriana | regime hitleriano | il movimento hitleriano | la gioventù hitleriana', 'STORIA  --  seguace del dittatore tedesco Adolf Hitler e della sua ideologia politica; nazista, nazionalsocialista']","['hi', 'tle', 'ria', 'no']",hitleriàno, /itleˈrjano/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hitleriano100
hitlerismo,"[""STORIA  --  la politica, i metodi e la prassi di governo caratteristica della dittatura di Adolf Hitler e l'ideologia razzista, estremistica e fanatica cui tale politica si ispirava; nazionalsocialismo, nazismo""]","['hi', 'tle', 'ri', 'smo']",hitlerìsmo, /itleˈrizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hitlerismo100
hmm,"[""variante grafica dell'interiezione mm""]",['hmm'],hmm, /ˈm/,['interiezione'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hmm100
ho,"[""CHIMICA  --  simbolo chimico dell'olmio"", ""ETNOLOGIA  --  che, chi appartiene alla popolazione degli Ho, una tribù stanziata nella parte nordorientale dell'India""]",['ho'],Ho," /,akkaˈɔ/","['simbolo', 'agg. e s. maschile e femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ho100
hobbesiano,"[""FILOSOFIA  --  relativo al pensatore inglese Thomas Hobbes e alla sua filosofia, con particolare riferimento alla sua concezione negativa dell'uomo l'empirismo hobbesiano | il naturalismo hobbesiano | il meccanicismo hobbesiano | la vita in baracca era una vita hobbesiana, una guerra continua di tutti contro tutti [Primo Levi]""]","['hob', 'be', 'sia', 'no']",hobbesiàno, /obbeˈzjano/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hobbesiano100
hobbista,"['chi pratica con impegno, continuità e assiduità un hobby']","['hob', 'bi', 'sta']",hobbìsta, /obˈbista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hobbista100
hobbistica,"[""l'insieme degli hobby, delle attività e occupazioni che si svolgono per hobby, specialmente se di tipo artigianale e delle attrezzature e dei materiali per praticarli"", 'settore specializzato nella produzione e nel commercio di articoli e attrezzature per hobby un negozio di hobbistica', ""l'insieme di coloro che praticano un hobby""]","['hob', 'bi', 'sti', 'ca']",hobbìstica, /obˈbistika/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hobbistica100
hobbistico,"[""relativo a un hobby o all'hobbistica attività hobbistica""]","['hob', 'bi', 'sti', 'co']",hobbìstico, /obˈbistiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hobbistico100
hobby,"[""VOCE INGLESE  --  qualsiasi attività, occupazione che si svolge nel tempo libero, per svago, ricreazione, passatempo perseguita con impegno e passione; passatempo abituale avere un hobby | l'hobby del bricolage | fare qualcosa per hobby | avere l'hobby della numismatica | l'hobby della fotografia | la pesca è il suo hobby | gioco a pallacanestro per hobby | l'hobby del faidaté | avere un hobby | hobby del modellismo | ha l'hobby del giardinaggio | ha l'hobby della falegnameria; il plurale di solito è invariato, ma si può anche declinare avere degli hobbies""]","['hob', 'by']",hobby, /ˈɔbbi/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hobby100
hoc,"[' propriamente qui, in questo luogo; fa parte di numerose locuzioni avverbiali']",['hoc'],hoc, /ˈhɔk/,['avverbio'],"['et ab hic et ab hoc', 'ad hoc', 'post hoc ergo propter hoc', ""avere l'hic e l'hoc"", 'ad hoc']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hoc100
hochetus,"[""MUSICA VOCE LATINA  --   componimento polifonico caratterizzato da una continua spezzatura delle voci, con pause tra sillaba e sillaba e contrattempo tra voce e voce, diffuso specialmente in Francia dall'XI al XIII secolo""]","['ho', 'che', 'tus']",hochétus, /oˈkɛtus/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hochetus100
hockeista,"[""SPORT  --  giocatore di hockey; chi pratica l'hockey""]","['ho', 'cke', 'i', 'sta']",hockeìsta, /okeˈista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hockeista100
hockeistico,"[""SPORT  --  relativo al gioco dell'hockey e agli hockeisti""]","['ho', 'cke', 'i', 'sti', 'co']",hockeìstico, /okeˈistiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hockeistico100
hockey,"['SPORT VOCE INGLESE  --   sport a squadre, simile al calcio, praticabile su ghiaccio, su pista o su prato, in cui una palla o un disco vengono sospinti mediante mazze ricurvi nella rete avversaria hockey su ghiaccio | hockey su pista | hockey su prato']","['ho', 'ckey']",hockey, /ˈɔkej/,['sostantivo maschile'],"['hockey su ghiaccio o disco su ghiaccio', 'hockey a rotelle hockey su pista', 'hockey su prato']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hockey100
holding,"['ECONOMIA VOCE INGLESE  --   società capogruppo, che detiene la maggioranza delle azioni di varie aziende di cui controlla la gestione']","['hol', 'ding']",holding, /ˈɔlding/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=holding100
hole,"['SPORT VOCE INGLESE  --   nel gioco del golf, lo stesso che buca', 'FISICA  --  lacuna o mancanza di un componente in una certa struttura, meglio resa in italiano con vacanza, buco o lacuna']","['ho', 'le']",hole, /ˈol/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hole100
hollywood,"[""PER ANTONOMASIA  --  l'industria cinematografica americana""]","['hol', 'ly', 'wo', 'od']",hollywood, /ˈɔllivud/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hollywood100
hollywoodiano,"['CINEMA  --  di Hollywood, proprio dei modi e dello stile del cinema americano star hollywoodiana | stile holliwoodiano | film holliwoodiano | mondo holliwoodiano', 'PER ESTENSIONE  --  esageratamente sfarzoso, sontuoso, scenografico, spesso di dubbio gusto; privo di misura e sobrietà una festa hollywoodiana | una piscina hollywoodiana | matrimonio hollywoodiano | lusso hollywoodiano | casa arredata con gusto hollywoodiano']","['hol', 'ly', 'wo', 'o', 'dia', 'no']",hollywoodiàno, /ollivuˈdjano/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hollywoodiano100
holmesiano,"['LETTERATURA  --  assimilabile al personaggio o alle vicende di Sherlock Holmes, personaggio letterario creato da A. Conan Doyle']","['hol', 'me', 'sia', 'no']",holmesiàno, /olmeˈzjano/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=holmesiano100
home,"['INFORMATICA VOCE INGLESE  --   posizione iniziale di una videata, di un foglio elettronico, di un documento, di una riga e simili', 'INFORMATICA VOCE INGLESE  --   il tasto della tastiera che porta il cursore in tale posizione', 'INFORMATICA VOCE INGLESE  --   in Internet, il comando o link che permette di ritornare sulla pagina impostata come home page', 'VOCE INGLESE  --  fa parte di numerose locuzioni inglesi, con il significato di patria, casa, comunità Home Fleet | Home Office | home rule; oppure in casa, che può essere fatto da casa home banking | home care | home cinema | home computer | home entertainment | home mailing | home page | home shopping | home theater | home theatre | home video; o nello sport con il significato di campo home base | home run']","['ho', 'me']",home, /ˈom/,['sostantivo femminile'],"['home base', 'home page', 'home video']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=home100
hominem,"['VOCE LATINA  --  appositamente fatto o concepito per una data persona, di argomento che si riferisce direttamente alla persona con cui si parla parlare ad hominem', ""FILOSOFIA VOCE LATINA  --   dimostrazione fondata su premesse valide per l'interlocutore, anche se non certe in assoluto""]","['ho', 'mi', 'nem']","hòminem, ad", /adˈɔminem/,['sostantivo maschile plurale'],"['ad hominem', 'argomento ad hominem']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hominem100
homing,"[""ETOLOGIA VOCE INGLESE  --   l'istinto che spinge alcune specie di animali, specialmente uccelli o pesci, di ritornare in un luogo noto da cui si siano allontanate, percorrendo distanze notevoli"", 'MILITARE VOCE INGLESE  --   autoguida, guida automatica di un missile o di un siluro verso un bersaglio basato su segnali emessi direttamente dal bersaglio stesso']","['ho', 'ming']",homing, /ˈoming/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=homing100
homo,"['LETTERARIO  --  variante arcaica di uomo', 'VOCE LATINA  --  termine che forma numerose locuzioni ecce homo | homo sapiens | homo faber | homo novus | homo ludens | homo oeconomicus', 'ANTROPOLOGIA VOCE LATINA  --   mammifero del genere Homo', 'ANTROPOLOGIA VOCE LATINA  --   (con iniziale maiuscola) genere di Mammiferi Primati della famiglia degli Ominidi, cui appartiene attualmente la sola sottospecie Homo sapiens sapiens']","['ho', 'mo']",hòmo, /ˈɔmo/,"['sostantivo maschile', 'sostantivo maschile']","['homo homini lupus', 'ecce homo']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=homo100
homunculus,"['STORIA  --  presunto essere simile a un piccolo uomo e dotato di facoltà sovrannaturali, che gli alchimisti ritenevano di poter creare in laboratorio in seguito a un procedimento indicato da Paracelso', 'PER ESTENSIONE  --  creatura di proporzioni mostruosamente ridotte e deformate', 'FISIOLOGIA  --  rappresentazione grafica schematizzata delle funzioni motorie o sensitive controllate dalle varie zone della corteccia cerebrale umana']","['ho', 'mun', 'cu', 'lus']",homùnculus, /oˈmunkulus/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=homunculus100
honorem,['Solo alcune locuzioni'],"['ho', 'no', 'rem']",honórem, /oˈnorem/,[' '],"['ad honorem', 'laurea ad honorem laurea honoris causam', 'ad honorem']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=honorem100
honoris,['Solo alcune locuzioni'],"['ho', 'no', 'ris']",honóris, /oˈnoris/,[' '],['laurea ad honorem laurea honoris causam'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=honoris100
hooligan,"['SPORT VOCE INGLESE  --   usato nel linguaggio, tifoso teppista, specialmente facente parte di una banda appartenente alle frange più violente della tifoseria calcistica inglese, che crea disordini e compie violenze e atti vandalici in occasione di incontri di calcio']","['hoo', 'li', 'gan']",hooligan, /ˈuligan/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hooligan100
hopser,"['MUSICA VOCE TEDESCA  --   antica danza popolare tedesca, di movimento allegro e ritmo binario, dalla quale nel secolo XIX derivò il galop']","['ho', 'pser']",hopser, /ˈɔpser/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hopser100
hoquetus,['MUSICA  --  variante grafica di hochetus'],"['ho', 'que', 'tus']",hoquétus, /oˈkɛtus/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hoquetus100
horine,"[""SPORT  --  stile del salto in alto in cui l'atleta affronta l'asticella da sinistra, staccando con il piede sinistro e sorpassandola con un rotolamento sul fianco interno; pria dell'introduzione del verticale è stato per lungo tempo lo stile più diffuso""]","['ho', 'ri', 'ne']",horine, /oˈrajn/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=horine100
horsepower,"['METROLOGIA  --  unità di misura della potenza meccanica in uso nei paesi anglosassoni, corrispondente a 550 libbre-piede al secondo, detto anche cavallo vapore britannico equivale a 1,014 cavalli vapore, 745,7 W; simbolo HP']","['hor', 'sepow', 'er']",horse–power, /orsˈpawer/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=horsepower100
hostaria,"['RARO  --  variante arcaica di osteria, ripresa modernamente nelle insegne commerciali']","['ho', 'sta', 'ri', 'a']",hostarìa, /ostaˈria/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hostaria100
hostess,"['TRASPORTI VOCE INGLESE  --   donna che lavora come assistente dei passeggeri a bordo specialmente di aerei, dove è più propriamente detta assistente di volo, ma anche di navi di linea, treni letto o di lusso a lunga percorrenza, pullman di gran turismo e simili; il suo corrispondente maschile è lo steward', 'PER ESTENSIONE VOCE INGLESE  --   accompagnatrice, guida turistica, più propriamente detta accompagnatrice turistica; il suo corrispondente maschile è lo accompagnatore', ""PER ESTENSIONE VOCE INGLESE  --   assistente addetta al ricevimento e all'assistenza dei clienti e dei partecipanti in congressi, mostre, fiere, esposizioni e simili; il suo corrispondente maschile è lo steward"", 'PER ESTENSIONE EUFEMISMO VOCE INGLESE  --    accompagnatrice, escort; il suo corrispondente maschile è accompagnatore']","['ho', 'stess']",hostess, /ˈɔstes/,['sostantivo femminile'],['hostess di terra'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hostess100
hot,"['erotico, piccante, audace un video hot', 'PER ESTENSIONE  --  detto di prodotto, libro, spettacolo, di grande successo e popolarità, che riscalda gli animi un argomento hot', 'INFORMATICA PER ESTENSIONE  --   di sito web, considerato di grande interesse e popolarità']",['hot'],hot, /ˈɔt/,['aggettivo'],"['hot jazz', 'hot line']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hot100
hotel,"['albergo di solito di buona categoria con eventualmente annesso il ristorante', 'nel codice alfabetico internazionale indica la lettera h']","['ho', 'tel']",hotèl, /oˈtɛl/,['sostantivo maschile'],"['hotel garni hotel meublé', 'hotel relais', 'hôtel garni']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hotel100
houseboat,"['MARINERIA VOCE INGLESE  --   imbarcazione turistica, a motore, dotata di fondo piatto e di ampia cabina abitabile, adatta per la navigazione in acque basse, specialmente interne', 'MARINERIA VOCE INGLESE  --   casa galleggiante costruita sopra un battello, attrezzata per un soggiorno permanente o protratto, soprattuto in acque interne']",['houseboat'],house boat," /,awsˈbɔut/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=houseboat100
hovercraft,"[""TRASPORTI VOCE INGLESE  --   veicolo a cuscino d'aria che si mantiene lievemente sollevato dal terreno o dalla superficie dell'acqua per mezzo di potenti getti d'aria e si muove grazie alla propulsione di motori a elica; aeroscivolante, aeroslittante, veicolo a cuscino d'aria""]","['ho', 'ver', 'craft']",hovercraft, /ˈoverkraft/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hovercraft100
howea,"['BOTANICA  --  ogni pianta del genere Howea', ""BOTANICA  --  (con iniziale maiuscola) genere di piante della famiglia delle Palme, alcune specie del quale sono dette kenzia con foglie terminali grandi e piane, spadici penduli da un'unica spata""]","['ho', 'wea']",hòwea, /ˈɔvea/,"['sostantivo femminile', 'sostantivo femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=howea100
hoya,"['BOTANICA  --  ogni pianta del genere Hoya', 'BOTANICA  --  (con iniziale maiuscola) genere della famiglia delle Asclepiadacee cui appartiene la (Hoya carnosa), delle regioni tropicali indomalesi e australiane, comunemente coltivata a scopo ornamentale per i suoi fiori bianchi o rosei, profumati e cerosi']","['ho', 'ya']",hòya, /ˈɔja/,"['sostantivo femminile', 'sostantivo femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hoya100
hudsoniano,"['della baia di Hudson', 'GEOGRAFIA PER ESTENSIONE  --   canadese']","['hud', 'so', 'nia', 'no']",hudsoniàno, /adsoˈnjano/,['aggettivo'],['scudo hudsoniano'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hudsoniano100
hula,"['MUSICA VOCE HAWAIANA  --   danza tipica polinesiana, eseguita singolarmente o in coppia, accompagnata dal canto e dal ritmico rullo di tamburi, tipica delle isole Hawaii']","['hu', 'la']",hùla, /ˈula/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hula100
huligano,['SPORT  --  adattamento italiano di hooligan'],"['hu', 'li', 'ga', 'no']",huligàno, /uliˈgano/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=huligano100
hully-gully,"['VOCE INGLESE  --  ballo sudamericano simile al samba diffusosi negli stati del Sud degli Stati Uniti e qui modificato dagli afro-americani, caratterizzato da figure svolte contemporaneamente da tutti i ballerini diffusosi nel resto degli Stati Uniti e in Europa negli anni ‘60']","['hul', 'ly-gul', 'ly']",hully–gully," /,alliˈgalli/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hully-gully100
hummock,['GEOGRAFIA VOCE INGLESE  --   accumulo di lastroni di ghiaccio della banchisa polare'],"['hum', 'mock']",hummock, /ˈamok/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hummock100
humour,"[""VOCE INGLESE  --  sottile senso dell'umorismo, considerato tipicamente inglese, di chi prende le cose con ironia, sdrammatizzandole una conversazione ricca di humour | lo humour tipico degli Inglesi | vorrei che tu avessi un po' di humour | quella persona completamente di humour"", 'PER ESTENSIONE  --  umorismo un film pieno di humour']","['hu', 'mour']",humour, /ˈjumor/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=humour100
humus,"['AGRICOLTURA  --  lo strato superficiale del terreno boschivo poco compatto, di aspetto terroso o fibroso, di colore bruno nerastro, costituito dal miscuglio molto fertile di sostanze organiche in decomposizione specialmente di origine vegetale, che costituisce la parte essenziale del terreno agrario', ""FIGURATO  --  l'insieme di fattori sociali, culturali o ideologici che costituiscono la premessa per lo sviluppo d fenomeni storici, ambientali o culturali la malavita trova il suo humus nella miseria e nell'ignoranza""]","['hu', 'mus']",hùmus, /ˈumus/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=humus100
hunter,"['ZOOTECNIA VOCE INGLESE  --   razza irlandese di cavalli da sella, di media statura, abili nel salto e particolarmente adatti alla caccia; sono ammessi alle corse ippiche al galoppo', 'ZOOTECNIA PER ESTENSIONE  --   ogni cavallo di tale razza']","['hun', 'ter']",hunter, /ˈanter/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hunter100
hurling,"[""SPORT VOCE INGLESE  --   sport nazionale irlandese, simile all'hockey su prato, si gioca con bastoni di frassino tra due squadre di 15 giocatori ciascuna"", 'SPORT VOCE INGLESE  --   gioco con la palla simile al football diffuso in Cornovaglia']","['hur', 'ling']",hurling, /ˈarling/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=hurling100
