parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
qualitativamente,['per ciò che riguarda la qualità'],"['qua', 'li', 'ta', 'ti', 'va', 'men', 'te']",qualitativaménte, /kwalitativaˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualitativamente100
qualitativo,['attinente alla qualità'],"['qua', 'li', 'ta', 'ti', 'vo']",qualitatìvo, /kwalitaˈtivo/,['aggettivo e sostantivo maschile'],"['apofonia qualitativa', 'analisi qualitativa, quantitativa']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualitativo100
qualmente,"[""ARCAICO  --  specialmente nella locuzione congiuntivale come qualmente: come, in che modo, per filo e per segno; oggi usata per lo più in tono scherzoso mi disse come qualmente la faccenda si fosse risolta in una burla | mi raccontò come qualmente avesse dovuto rinunciare agli studi | vorrei proprio sapere come qualmente vi siete andati a cacciare in questo guaio | vi scrivo per farvi sapere come qualmente … | vi racconterò come e qualmente siano andate le cose | mi raccontò per filo e per segno come qualmente lo fecero cavaliere [Tommaseo] | il libro insegnerà … / qualmente in essa governar v'abbiate [Berni] | io direi, e dico che lei gli scrivesse una bella lettera, per informarlo come qualmente … Manzoni | la sora Carolina … venne a raccontare qualmente avevano vista la Gilda in Galleria, vestita come una signora [Verga]"", 'ARCAICO  --  secondo, conformemente a']","['qual', 'men', 'te']",qualménte, /kwalˈmente/,"['avverbio', 'preposizione']",['come qualmente'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualmente100
qualora,['nel caso che'],"['qua', 'lo', 'ra']",qualóra, /kwaˈlora/,['congiunzione'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualora100
qualsia,['LETTERARIO  --  qualsiasi contento patirò qualsia sventura [Monti]'],"['qual', 'si', 'a']",qualsìa, /kwalˈsia/,['aggettivo indicativo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualsia100
qualsiasi,['qualunque'],"['qual', 'si', 'a', 'si']",qualsìasi, /kwalˈsiasi/,['aggettivo'],"['ogni cosa qualunque cosa qualsiasi cosa', 'a in ogni evento per qualsiasi evento', 'a ogni costo, a tutti i costi, a qualsiasi costo, a qualunque costo', 'a ogni, a qualsiasi partito', 'un X qualsiasi', 'qualsiasi asino è capace di distruggere la stalla, ma soltanto il bravo carpentiere è capace di ricostruirla']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualsiasi100
qualsisia,"[""variante arcaica e letteraria di qualsiasi; scritta anche in forma non unita qual si sia per qualsisia motivo Manzoni | accozzando questa qualsisia testimonianza con alcune altre indicazioni Manzoni | quando io vi offendo in qualunque modo e con qual si sia mezzo, io non me n'avveggo Leopardi""]","['qual', 'si', 'si', 'a']",qualsisìa," /,kwalsiˈsia/",['aggettivo indicativo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualsisia100
qualsivoglia,"['quale persona o cosa si voglia; qualsiasi, qualunque; è forma rafforzata di qualsiasi un uomo qualsivoglia | fatta di qualsivoglia grandezza [Galilei] | non che tollerata, ma sommamente amata da qualsivoglia animale Leopardi']","['qual', 'si', 'vo', 'glia']",qualsivòglia," /,kwalsiˈvɔʎʎa/",['aggettivo indicativo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualsivoglia100
qualunque,"[""l'uno o l'altro che sia, indifferentemente""]","['qua', 'lun', 'que']",qualùnque, /kwaˈlunkwe/,['aggettivo e pronome'],"['ogni cosa qualunque cosa qualsiasi cosa', 'in qualunque modo', 'uomo qualunque', 'a ogni costo, a tutti i costi, a qualsiasi costo, a qualunque costo', 'guardati da qualunque piacere che costi lacrime ai tuoi fratelli', ""vuoi tu aprire qualunque porta? chiavi d'oro teco porta""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunque100
qualunquismo,"[""movimento italiano della seconda metà degli anni '40 del Novecento, che auspicava una forma di Stato puramente amministrativa, senza la presenza di partiti politici"", 'in senso figurato indifferenza verso le grandi questioni politiche e sociali']","['qua', 'lun', 'qui', 'smo']",qualunquìsmo, /kwalunˈkwizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquismo100
qualunquista,"['seguace del qualunquismo', 'in senso figurato chi dimostra indifferenza verso le ideologie e i problemi politici e sociali']","['qua', 'lun', 'qui', 'sta']",qualunquìsta, /kwalunˈkwista/,['agg. e s. maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquista100
qualunquisticamente,"['in modo qualunquistico, da qualunquista; con indifferenza, insensibilità, scetticismo una società resa dura, insensibile, ambigua, qualunquisticamente ironica di fronte alle vere miserie e ingiustizie sociali [Pignotti]']","['qua', 'lun', 'qui', 'sti', 'ca', 'men', 'te']",qualunquisticaménte, /kwalunkwistikaˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquisticamente100
qualunquistico,['relativo a qualunquismo o a qualunquista'],"['qua', 'lun', 'qui', 'sti', 'co']",qualunquìstico, /kwalunˈkwistiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquistico100
qualunquizzare,"['SCHERZOSO  --  tacciare, rendere o ritenere qualunquista']","['qua', 'lun', 'quiz', 'za', 're']",qualunquizzàre, /kwalunkwidˈdzare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquizzare100
qualunquizzato,['participio passato di qualunquizzare nei significati del verbo'],"['qua', 'lun', 'quiz', 'za', 'to']",qualunquizzàto, /kwalunkwidˈdzato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualunquizzato100
qualvolta,['ogni volta che'],"['qual', 'vol', 'ta']",qualvòlta, /kwalˈvɔlta/,['congiunzione'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=qualvolta100
quamquam,"['ARCAICO  --  specialmente nelle locuzioni «fare il quamquam», «stare sul quamquam», «arroccarsi sul quamquam, «spacciare il quamquam» tutte col significato di fare il saccente, darsi importanza, darsi delle arie']","['quam', 'quam']",quàmquam, /ˈkwamkwam/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=quamquam100
