parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
galoscia,['adattamento italiano di galoche'],"['ga', 'lo', 'scia']",galòscia, /gaˈlɔʃʃa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galoscia100
galtella,"[""MARINERIA  --  ciascuna delle due mensole fissate all'estremità del tronco maggiore di un albero di un veliero, che sostengono la costiera su cui poggia la coffa; è detta anche maschetta""]","['gal', 'tel', 'la']",galtèlla, /galˈtɛlla/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galtella100
galuppo,"['ARCAICO  --  soldato di cavalleria leggera delle antiche milizie venete di terraferma', 'ARCAICO  --  uomo di fatica al seguito di una milizia', 'ARCAICO  --  poco di buono, canaglia, ribaldo; truffatore']","['ga', 'lup', 'po']",galùppo, /gaˈluppo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galuppo100
galvanico,['che si basa sulle teorie del galvanismo'],"['gal', 'va', 'ni', 'co']",galvànico, /galˈvaniko/,['aggettivo'],"['ineccitabilità faradica galvanica', 'microelemento galvanico', 'ipoeccitabilità faradica, galvanica']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanico100
galvanismo,"[""parte della fisica che studia l'elettricità di contatto""]","['gal', 'va', 'ni', 'smo']",galvanìsmo, /galvaˈnizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanismo100
galvanista,"['TIPOGRAFIA  --  lo stesso, ma meno comune, che galvanotipista']","['gal', 'va', 'ni', 'sta']",galvanìsta, /galvaˈnista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanista100
galvanizzamento,"['FISICA  --  lo stesso, ma meno comune, che galvanizzazione']","['gal', 'va', 'niz', 'za', 'men', 'to']",galvanizzaménto, /galvaniddzaˈmento/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanizzamento100
galvanizzante,"['participio presente di galvanizzare nei significati del verbo', 'FIGURATO  --  entusiasmante, eccitante, elettrizzante atmosfera galvanizzante | discorso galvanizzante | manifestazione galvanizzante']","['gal', 'va', 'niz', 'zan', 'te']",galvanizzànte, /galvanidˈdzante/,['participio presente e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanizzante100
galvanizzare,"['far depositare, per via elettrolitica, strati sottili di metallo su oggetti metallici o no a scopo di protezione o di ornamento', 'in senso figurato eccitare', 'entusiasmarsi, eccitarsi']","['gal', 'va', 'niz', 'za', 're']",galvanizzàre, /galvanidˈdzare/,"['verbo transitivo', 'verbo pronominale intransitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanizzare100
galvanizzato,"['participio passato di galvanizzare nei significati del verbo', 'METALLURGIA  --  che è stato sottoposto a processo di galvanizzazione metallo galvanizzato', 'FIGURATO  --  pieno di entusiasmo, eccitato, euforico massa galvanizzata dalla vittoria']","['gal', 'va', 'niz', 'za', 'to']",galvanizzàto, /galvanidˈdzato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanizzato100
galvanizzazione,"[""FISICA  --  l'operazione del galvanizzare""]","['gal', 'va', 'niz', 'za', 'zio', 'ne']",galvanizzazióne, /galvaniddzatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanizzazione100
galvano,"['(tipografia) matrice metallica per la stampa grafica in rilievo ottenuta tramite un procedimento di galvanoplastica', 'primo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di effettuato o ottenuto per mezzo della corrente elettrica']","['gal', 'va', 'no']",galvàno, /galˈvano/,"['sostantivo maschile', 'prefisso']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvano100
galvanocaustica,['CHIRURGIA  --  cauterizzazione dei tessuti mediante galvanocauterio'],"['gal', 'va', 'no', 'cau', 'sti', 'ca']",galvanocàustica," /gal,vanoˈkawstika/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanocaustica100
galvanocauterio,"[""strumento simile per forma e impiego all'elettrobisturi, la cui punta è resa incandescente da corrente elettrica per effetto Joule, usato per la cauterizzazione di ferite e l'asportazione di piccole formazioni cutanee come fibromi, angiomi, ecc.""]","['gal', 'va', 'no', 'cau', 'te', 'rio']",galvanocautèrio," /gal,vanokawˈtɛrjo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanocauterio100
galvanocromia,['METALLURGIA  --  metodo di colorazione dei metalli mediante procedimento elettrochimico'],"['gal', 'va', 'no', 'cro', 'mi', 'a']",galvanocromìa," /gal,vanokroˈmia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanocromia100
galvanometrico,['ELETTRICITÀ  --  relativo al galvanometro; effettuato mediante il galvanometro misurazione galvanometrica | sensibilità galvanometrica'],"['gal', 'va', 'no', 'me', 'tri', 'co']",galvanomètrico, /galvanoˈmɛtriko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanometrico100
galvanometro,['FISICA  --  strumento che misura correnti elettriche di piccola intensità'],"['gal', 'va', 'no', 'me', 'tro']",galvanòmetro, /galvaˈnɔmetro/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanometro100
galvanoplastica,['deposizione per via elettrolitica di uno strato omogeneo di metallo su oggetti non metallici per ricavarne il calco negativo'],"['gal', 'va', 'no', 'pla', 'sti', 'ca']",galvanoplàstica," /gal,vanoˈplastika/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanoplastica100
galvanoplastico,['relativo alla galvanoplastica procedimento galvanoplastico'],"['gal', 'va', 'no', 'pla', 'sti', 'co']",galvanoplàstico, /galvanoˈplastiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanoplastico100
galvanopuntura,"['MEDICINA  --  lo stesso, ma meno comune, che elettropuntura']","['gal', 'va', 'no', 'pun', 'tu', 'ra']",galvanopuntùra," /gal,vanopunˈtura/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanopuntura100
galvanoscopio,"['ELETTRICITÀ  --  dispositivo che rivela il passaggio di correnti elettriche di piccola intensità, ma senza misurarle']","['gal', 'va', 'no', 'sco', 'pio']",galvanoscòpio, /galvanosˈkɔpjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanoscopio100
galvanostegia,"[""procedimento elettrolitico che permette la formazione di uno strato metallico sulla superficie di oggetti metallici a scopo di protezione o d'ornamento""]","['gal', 'va', 'no', 'ste', 'gi', 'a']",galvanostegìa, /galvanosteˈʤia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanostegia100
galvanostegista,['METALLURGIA  --  lavoratore specializzato addetto a lavori di galvanostegia'],"['gal', 'va', 'no', 'ste', 'gi', 'sta']",galvanostegìsta, /galvanosteˈʤista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanostegista100
galvanotecnica,"['TECNOLOGIA ARCAICO  --   lo stesso, ma meno comune, che elettrotecnica', 'TECNOLOGIA ARCAICO  --   insieme delle tecniche relative alla galvanoplastica e alla galvanostegia']","['gal', 'va', 'no', 'tec', 'ni', 'ca']",galvanotècnica," /gal,vanoˈtɛknika/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanotecnica100
galvanoterapia,['MEDICINA  --  terapia medica eseguita con corrente galvanica o continua; è detta anche elettroterapia'],"['gal', 'va', 'no', 'te', 'ra', 'pi', 'a']",galvanoterapìa," /gal,vanoteraˈpia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanoterapia100
galvanotipia,"['TIPOGRAFIA  --  tecnica per riprodurre, col sistema galvanoplastico, i cliché a rilievo in cliché di rame resistenti alle lunghe tirature']","['gal', 'va', 'no', 'ti', 'pi', 'a']",galvanotipìa, /galvanotiˈpia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanotipia100
galvanotipico,['TIPOGRAFIA  --  relativo a galvanotipia; ottenuto mediante galvanotipia procedimento galvanotipico | matrice galvanotipica'],"['gal', 'va', 'no', 'ti', 'pi', 'co']",galvanotìpico, /galvanoˈtipiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanotipico100
galvanotipista,['TIPOGRAFIA  --  lavoratore specializzato addetto a preparare matrici per la stampa mediante galvanotipia'],"['gal', 'va', 'no', 'ti', 'pi', 'sta']",galvanotipìsta, /galvanotiˈpista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanotipista100
galvanotropismo,"['BOTANICA ZOOLOGIA RARO  --    lo stesso, ma meno comune, che elettrotropismo']","['gal', 'va', 'no', 'tro', 'pi', 'smo']",galvanotropìsmo," /gal,vanotroˈpizmo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=galvanotropismo100
gama,['femminile di –gamo'],"['gam', 'a']",–gàma, /ˈgama/,['suffisso'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gama100
gamba,"[""ognuno degli arti inferiori dell'uomo, in particolare la parte dal ginocchio alla caviglia"", 'ognuno degli arti degli animali', 'parte di mobili e oggetti vari che funge da sostegno; qualsiasi cosa che per analogia ricordi una gamba']","['gam', 'ba']",gàmba, /ˈgamba/,['sostantivo femminile'],"[""andare a gambe levate a gambe all'aria"", 'andare a quattro gambe gatton gattoni gattoni', ""andare a gambe all'aria"", ""mandare a gambe all'aria"", 'stare bene in gamba', 'rimetterci lasciarci una gamba un braccio ecc.', 'avere buone gambe', 'buona gamba o gamba buona', 'chiudere le gambe', 'darsela (a gambe)', 'gioco di gambe', 'aver le gambe lunghe', 'fare il passo più lungo della gamba', 'essere male in gamba', 'mettersi la via tra le gambe', 'prendere sotto gamba', 'Non (mi) sento più le gambe, le braccia', 'non sentire, non sentirsi, le gambe, le braccia, ecc.', 'raccomandarsi alle gambe', 'avere le gambe a esse', 'gambetta dalle gambe rosse', 'bisogna fare il passo secondo la gamba', 'fare il passo più lungo della gamba', 'fare il passo secondo la gamba', 'passo più lungo della gamba', 'passo secondo la gamba', 'prendere una cosa sotto gamba', 'lesto di gambe', 'raddrizzare le gambe agli storpi', 'addirizzar le gambe ai cani', 'gambe arcuate', ""l'ultimo a comparir fu gamba corta"", 'gambe a ics, a X', 'giocare di gambe', 'addirizzare le gambe ai cani', 'accavallare le gambe', 'a quattro gambe, a quattro zampe', 'sedere con una gamba di qua e una di là', 'mettersi la via o la strada tra le gambe', 'gambe a X', 'allungare le gambe', 'gambe aperte', ""chi piglia moglie e non sa l'uso, assottiglia le gambe e allunga il muso"", 'debito e fanciulle da maritare, guarda la gamba', 'dove la voglia è pronta, le gambe son leggere', 'e cade anche un cavallo che ha quattro gambe', 'gambe mie, non è vergogna camminar (o il fuggir) quando bisogna', 'i quattrini non hanno gambe, ma corrono', 'il pensiero ha buone gambe e la penna ha una buona lingua', 'il vino entra dalla bocca e si sente nelle gambe', 'la bugia ha le gambe corte', 'la memoria ha le gambe corte', 'la roba del compagno fa enfiar le gambe', 'le bugie hanno le gambe corte', ""l'ultimo a comparir fu gamba corta"", 'non bisogna fare il passo più lungo della gamba', ""non far più lungo della gamba il passo, nè guarda i pari tuoi dall'alto al basso"", 'non fare il passo più lungo della gamba', 'non si possono raddrizzare le gambe anche ai cani', 'pensiero ha buone gambe e la penna ha una buona lingua']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamba100
gambacorta,['zoppo'],"['gam', 'ba', 'cor', 'ta']",gambacórta," /,gambaˈkorta/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambacorta100
gambale,['la parte dello stivale che ricopre la gamba'],"['gam', 'ba', 'le']",gambàle, /gamˈbale/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambale100
gambalesta,"[""FAMILIARE SCHERZOSO  --   persona agile e veloce nel camminare e nell'agire""]","['gam', 'ba', 'le', 'sta']",gambalèsta," /,gambaˈlɛsta/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambalesta100
gambaletto,"['parte rigida che copre le caviglie nello scarpone da sci', 'fasciatura gessata per gamba', 'calza corta']","['gam', 'ba', 'let', 'to']",gambalétto, /gambaˈletto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambaletto100
gambalunga,"['FAMILIARE  --  persona dalle gambe lunghe e ossute e dinoccolata nel camminare', 'FAMILIARE  --  persona dal passo lungo o instancabile nel camminare']","['gam', 'ba', 'lun', 'ga']",gambalùnga," /,gambaˈlunga/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambalunga100
gambata,"['colpo dato con la gamba', 'colpo ricevuto nella gamba', 'RARO  --  passo molto lungo, falcata', ""REGIONALE  --  nell'uso toscano: sgambetto""]","['gam', 'ba', 'ta']",gambàta, /gamˈbata/,['sostantivo femminile'],"['dare la gambata a qualcuno', 'avere, o toccare la gambata']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambata100
gamberana,"['PESCA  --  piccola rete quadrata a maglie larghe che si manovra mediante due bastoncelli, usata per la pesca dei gamberi sul fondo dei fiumi']","['gam', 'be', 'ra', 'na']",gamberàna, /gambeˈrana/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamberana100
gamberessa,"['SCHERZOSO  --  la femmina del gambero «Non camminare storta!» diceva la gamberessa a sua figlia [Pancrazi] vede la gamberessa che sua figlia, nel camminare, mal muove le piante [Gozzi]']","['gam', 'be', 'res', 'sa']",gamberéssa, /gambeˈressa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamberessa100
gamberetto,['ZOOLOGIA  --  nome popolare comune a vari piccoli crostacei commestibili'],"['gam', 'be', 'ret', 'to']",gamberétto, /gambeˈretto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamberetto100
gambero,"['ZOOLOGIA  --  genere di crostacei decapodi marini e fluviali, commestibili, dal corpo lungo difeso da un robusto tegumento, con due pinze anteriori e addome arrotondato posteriormente; bruno da vivo, diventa rosso con la cottura']","['gam', 'be', 'ro']",gàmbero, /ˈgambero/,['sostantivo maschile'],"['se nel fiume non ci sono più pesci, il prezzo dei gamberi cresce']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambero100
gamberone,"['accrescitivo di gambero', 'ZOOLOGIA  --  altro nome comune del crostaceo altrimenti noto come gambero imperiale (Aristeomorpha foliacea)', 'ZOOLOGIA  --  nome comune di alcuni crostacei della famiglia dei Peneidi comunemente detti gamberi rossi', ""REGIONALE  --  nell'uso toscano: gamba grossa, gonfia, specialmente per varici"", 'SCHERZOSO  --  persona dalle gambe molto lunghe']","['gam', 'be', 'ro', 'ne']",gamberóne, /gambeˈrone/,"['sostantivo maschile', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamberone100
gambetta,"['diminutivo di gamba', 'la gamba di un bambino o anche di persona adulta, quando sia magra, sottile', 'RARO  --  sgambetto', ""ORNITOLOGIA  --  altro nome comune dell'uccello di palude dei Caradriformi altrimenti noto come combattente"", 'GIOCHI  --  lo stesso, ma meno comune, che gambetto', 'AGRICOLTURA  --  piantina di olivo da mettere a dimora']","['gam', 'bet', 'ta']",gambétta, /gamˈbetta/,['sostantivo femminile'],"['gambetta scherzosa', 'gambetta dalle gambe rosse', 'gambetta reale', 'disposizione a gambetta']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambetta100
gambetto,"['sgambetto', ""negli scacchi, mossa con cui, sacrificando un pezzo, si toglie all'avversario un pezzo di valore superiore""]","['gam', 'bet', 'to']",gambétto, /gamˈbetto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambetto100
gambiera,"[""parte dell'armatura dei guerrieri antichi che proteggeva le gambe""]","['gam', 'bie', 'ra']",gambièra, /gamˈbjɛra/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambiera100
gambino,"[""AGRICOLTURA  --  fosso di regolamentazione dello scorrimento dell'acqua delle risaie"", 'diminutivo di gamba', 'ABBIGLIAMENTO  --  parte posteriore della tomaia che ricopre il tarso e il metatarso', ""EDILIZIA  --  nelle armature delle gallerie, nelle miniere, ecc.: il montante dell'armatura di sostegno quando è più corto del suo compagno"", ""ORNITOLOGIA  --  altro nome comune dell'uccello altrimenti noto come schiribilla grigia""]","['gam', 'bi', 'no']",gambìno, /gamˈbino/,"['sostantivo maschile', 'sostantivo maschile', 'sostantivo maschile', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambino100
gambista,"['MUSICA  --  suonatore di viola da gamba', 'PUBBLICITÀ  --  modella che presta la propria opera professionale per la ripresa di spot pubblicitari di calze, collant e simili']","['gam', 'bi', 'sta']",gambìsta, /gamˈbista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambista100
gambizzare,['sparare alle gambe di qualcuno a scopo terroristico politico o come avvertimento intimidatorio'],"['gam', 'biz', 'za', 're']",gambizzàre, /gambidˈdzare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambizzare100
gambizzazione,"[""nel linguaggio giornalistico: l'operazione, l'atto, il modo e l'effetto del gambizzare, dell'essere gambizzato; attentato terroristico effettuato sparando alle gambe della vittima""]","['gam', 'biz', 'za', 'zio', 'ne']",gambizzazióne, /gambiddzatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambizzazione100
gambo,"['BOTANICA  --  nelle piante erbacee, il fusto sottile che sorregge i fiori o le foglie', 'in senso figurato la parte sottile e allungata di molti oggetti']","['gam', 'bo']",gàmbo, /ˈgambo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambo100
gambuccio,"[""GASTRONOMIA  --  parte terminale del prosciutto, vicina all'osso, meno pregiata e dal sapore particolarmente dolce e saporita""]","['gam', 'buc', 'cio']",gambùccio, /gamˈbutʧo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambuccio100
gambuto,"['di persona: che ha gambe eccezionalmente lunghe o robuste ragni gambuti | le gambute gru', 'BOTANICA  --  di fiore, foglia o frutto: che ha un lungo gambo', 'ARALDICA  --  attributo di fiore, foglia o frutto che ha il gambo di smalto diverso']","['gam', 'bu', 'to']",gambùto, /gamˈbuto/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gambuto100
game,['inglese ciascuno dei giochi in cui si articola una partita a tennis'],"['ga', 'me']",game, /ˈgejm/,['sostantivo maschile'],"['game over', 'talk game']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=game100
gamelio,"['LETTERARIO  --  nuziale', ""ARCAICO  --  piatto di ceramica con decorazioni simboliche di amore e fedeltà che, nell'Italia centrale, il fidanzato regalava alla promessa sposa""]","['ga', 'me', 'lio']",gamèlio, /gaˈmɛljo/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamelio100
gamella,['recipiente di ferro stagnato in cui marinai e soldati conservano il rancio'],"['ga', 'mel', 'la']",gamèlla, /gaˈmɛlla/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamella100
gamellino,"['diminutivo di gamella', 'MARINERIA  --  piccolo recipiente di latta o di alluminio usato dai marinai per bere e per consumare il rancio, che corrisponde al gavettino dei soldati']","['ga', 'mel', 'li', 'no']",gamellìno, /gamelˈlino/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamellino100
gametangio,"['BOTANICA  --  struttura vegetale pluricellulare in cui si formano i gameti, provvista di parete formata da cellule sterili']","['ga', 'me', 'tan', 'gio']",gametàngio, /gameˈtanʤo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gametangio100
gamete,"['BIOLOGIA  --  negli animali e nelle piante, ciascuna delle cellule sessuali che, fondendosi, determinano la fecondazione']","['ga', 'me', 'te']",gamète, /gaˈmɛte/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamete100
gametocito,['BIOLOGIA  --  cellula sessuale che per divisione produce i gameti; è distinta in spermatocito e ovocito a seconda che produca spermatozoi o uova'],"['ga', 'me', 'to', 'ci', 'to']",gametocìto, /gametoˈʧito/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gametocito100
gametofito,"['BOTANICA  --  nelle specie che si riproducono per alternanza di generazione sessuata e asessuata: individuo, contenente un numero aploide di cromosomi, che si sviluppa da una spora e da cui derivano i gameti sessuali']","['ga', 'me', 'to', 'fi', 'to']",gametòfito, /gameˈtɔfito/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gametofito100
gametogamia,['BIOLOGIA  --  riproduzione sessuale per fusione di due gameti'],"['ga', 'me', 'to', 'ga', 'mi', 'a']",gametogamìa, /gametogaˈmia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gametogamia100
gametogenesi,"['BIOLOGIA  --  processo di formazione dei gameti nelle piante e negli animali, durante il quale, partendo da spermatociti o ovociti, attraverso due divisioni mitotiche successive si arriva alle cellule mature']","['ga', 'me', 'to', 'ge', 'ne', 'si']",gametogènesi, /gametoˈʤɛnezi/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gametogenesi100
gamia,"['BIOLOGIA  --  forma di riproduzione di animali e vegetali per mezzo di gameti', 'secondo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di matrimonio, relativo al matrimonio', 'primo e secondo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di riproduzione sessuale']","['ga', 'mi', 'a']",gamìa, /gaˈmia/,"['sostantivo femminile', 'suffisso']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamia100
gamico,"['BIOLOGIA  --  relativo a gamia, che avviene per riproduzione sessuale riproduzione gamica', 'prefisso che forma produttivamente aggettivi derivati da parole terminanti in -gamia']","['ga', 'mi', 'co']",gàmico, /ˈgamiko/,"['aggettivo', 'prefisso']",['nucleo gamico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamico100
gamma,"[""nome della terza lettera dell'alfabeto greco (γ, Γ) e del segno che lo rappresenta corrispondente alla G dell'alfabeto latino; nella numerazione greca, una Γ con un apice in alto a destra (Γʹ) indica il numero 3, con un apice in basso a sinistra (͵Γ) il numero 3.000; secondo un uso che risale ai filologi alessandrini, il segno maiuscolo Γ indica il III libro dell'Iliade, il segno minuscolo γ il III dell'Odissea"", 'FISICA  -- in funzione aggettivale: indica il terzo elemento di una serie classificata usando lettere greche globuline gamma, ferro gamma | TS  di radiazione corpuscolare, costituita da fotoni di energia molto elevata', 'CHIMICA  --  (minuscola γ) in un composto organico a catena lineare, indica il terzo atomo di carbonio dopo il gruppo caratteristico', ""CHIMICA  --  (minuscola γ) in un composto organico eterociclico, indica la terza posizione dopo l'eteroatomo"", 'METROLOGIA  --  (minuscola γ) unità di misura della massa equivalente a 1 microgrammo, pari a 10-9 kg, ovvero un milionesimo di grammo', 'ASTRONOMIA  --  (minuscola γ) in una costellazione: indica la terza stella in ordine di luminosità decrescente', ""MUSICA  --  (maiuscola Γ) nell'antica notazione musicale greca: simbolo della nota fondamentale, cioè del sol, nel sistema teorizzato da Pitagora""]","['gam', 'ma']",gàmma, /ˈgamma/,"['sostantivo maschile e femminile', 'simbolo']","['γ o gamma fotografico', 'fattore γ o fattore gamma o fattore di contrasto', 'effetto γ o effetto gamma', 'γ camera o gamma camera', 'punto gamma o punto γ', 'raggio gamma o raggio γ', 'stella gamma o stella γ', 'gamma GT o γ-GT']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamma100
gammacismo,['MEDICINA  --  difficoltà nel pronunciare correttamente le consonanti velari /g/ e /k/'],"['gam', 'ma', 'ci', 'smo']",gammacìsmo, /gammaˈʧizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gammacismo100
gammaglobulina,['globulina che interviene nella produzione di anticorpi immunitari'],"['gam', 'ma', 'glo', 'bu', 'li', 'na']",gammaglobulìna," /,gammaglobuˈlina/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gammaglobulina100
gammaterapia,"[""MEDICINA  --  ogni trattamento radiologico che sfrutta l'azione terapeutica dei raggi gamma (γ); lo stesso che radioterapia o radiumterapia""]","['gam', 'ma', 'te', 'ra', 'pi', 'a']",gammaterapìa," /,gammateraˈpia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gammaterapia100
gammato,"['a forma di gamma maiuscolo (Γ), uncinato', '(araldica) attributo araldico che si applica alle pezze con le estremità a forma della lettera greca gamma maiuscola (Γ)']","['gam', 'ma', 'to']",gammàto, /gamˈmato/,['aggettivo'],"['croce uncinata o gammata', 'croce gammata, uncinata', 'pugnale gammato o pugnaletto con elsa gammata']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gammato100
gamo,"['primo e secondo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di matrimonio, nozze', 'primo e secondo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di riproduzione, accoppiamento', 'primo e secondo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di unione, fusione']","['ga', 'mo', '']","gàmo–, –gàmo", /ˈgamo/,['prefisso e suffisso'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamo100
gamopetala,"['BOTANICA  --  ogni pianta del raggruppamento delle Gamopetale', 'BOTANICA  --  (con iniziale maiuscola) raggruppamento di piante della classe delle Dicotiledoni dal fiore caratterizzato da petali parzialmente uniti']","['ga', 'mo', 'pe', 'ta', 'la']",gamopètala," /,gamoˈpɛtala/","['sostantivo femminile', 'sostantivo femminile plurale']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamopetala100
gamopetalo,['BOTANICA  --  detto di un fiore o della sua corolla: che ha i petali saldati insieme per un tratto più o meno lungo; si contrappone a dialipetalo'],"['ga', 'mo', 'pe', 'ta', 'lo']",gamopètalo," /,gamoˈpɛtalo/",['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamopetalo100
gamosepalo,['BOTANICA  --  detto di fiore o del suo calice: che ha i sepali concresciuti tra di loro a formare una struttura a tubo'],"['ga', 'mo', 'se', 'pa', 'lo']",gamosèpalo," /,gamoˈsɛpalo/",['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamosepalo100
gamotepalo,['BOTANICA  --  detto di perigonio i cui tepali sono concresciuti tra loro in un unico pezzo; è detti anche gamofillo'],"['ga', 'mo', 'te', 'pa', 'lo']",gamotèpalo," /,gamoˈtɛpalo/",['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=gamotepalo100
