parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
telefonata,['comunicazione fatta per mezzo del telefono'],"['te', 'le', 'fo', 'na', 'ta']",telefonàta, /telefoˈnata/,['sostantivo femminile'],['fare un giro di telefonate'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonata100
telefonato,['nello sport un tiro o un passaggio facilmente intercettabile'],"['te', 'le', 'fo', 'na', 'to']",telefonàto, /telefoˈnato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonato100
telefonia,['sistema di trasmissione delle parole a distanza mediante il telefono'],"['te', 'le', 'fo', 'ni', 'a']",telefonìa, /telefoˈnia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonia100
telefonicamente,['per telefono'],"['te', 'le', 'fo', 'ni', 'ca', 'men', 'te']",telefonicaménte, /telefonikaˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonicamente100
telefonico,"['relativo al telefono', 'fatto tramite telefono']","['te', 'le', 'fo', 'ni', 'co']",telefònico, /teleˈfɔniko/,['aggettivo'],"['carta di credito telefonica', 'carta telefonica', 'chiave telefonica', 'guida del telefono o guida telefonica', 'linea telegrafica telefonica', 'numeratore telefonico', 'apparecchio telefonico a prepagamento', 'abbonamenti telefonici a scheda prepagata', 'unità telefonica', 'posto telefonico (pubblico)', 'allacciamento telefonico', 'apparecchio telefonico']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonico100
telefonino,"['diminutivo di telefono', 'RARO  --  telefono di piccole dimensioni', 'COLLOQUIALE  --  telefono cellulare', 'RARO  --  interfono si udì il suono del telefonino della portineria [Montale]']","['te', 'le', 'fo', 'ni', 'no']",telefonìno, /telefoˈnino/,['sostantivo maschile'],['telefonini blu'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonino100
telefonista,"[""lavoratore addetto a servizi telefonici, specialmente alla trasmissione, alla ricezione e allo smistamento di comunicazioni telefoniche, nella centrale di una rete telefonica o nei centralini di uffici, alberghi, ecc.; centralinista il telefonista del centralino dell'ufficio | il telefonista del giornale | il telefonista dell'albergo | il telefonista del Ministero | la telefonista della Questura | il telefonista della banca"", ""lavoratore che provvede all'installazione e alla manutenzione delle linee e degli impianti telefonici""]","['te', 'le', 'fo', 'ni', 'sta']",telefonìsta, /telefoˈnista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefonista100
telefono,['dispositivo che permette la trasmissione della voce a distanza convertendo le vibrazioni acustiche in oscillazioni di corrente elettrica'],"['te', 'le', 'fo', 'no']",telèfono, /teˈlɛfono/,['sostantivo maschile'],"['colpo di telefono', 'guida del telefono o guida telefonica', 'supplì al telefono', 'passare qualcuno al telefono', ""l'uomo del gas, della luce, del telefono"", ""allacciare l'acqua, il gas, la luce, il telefono"", 'attaccare il telefono (in faccia)', 'attaccarsi al telefono']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefono100
teleforo,"['TECNOLOGIA  --  impianto teleferico rudimentale per trasportare merci su percorsi brevi, assicurandole alla fune solo con legature o morsetti, usato specialmente per il trasporto di legname, di foraggio o di prodotti agricoli e simili']","['te', 'le', 'fo', 'ro']",telèforo, /teˈlɛforo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleforo100
telefotista,['TELECOMUNICAZIONI  --  lavoratore addetto alla trasmissione e ricezione di telefoto'],"['te', 'le', 'fo', 'ti', 'sta']",telefotìsta, /telefoˈtista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefotista100
telefoto,['TELECOMUNICAZIONI  --  accorciativo di telefotografia'],"['te', 'le', 'fo', 'to']",telefòto," /,tɛleˈfɔto/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefoto100
telefotografia,"[""trasmissione di un'immagine fotografica per telegrafo; l'immagine cosa trasmessa""]","['te', 'le', 'fo', 'to', 'gra', 'fi', 'a']",telefotografìa," /,tɛlefotograˈfia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefotografia100
telefotografico,['TELECOMUNICAZIONI  --  relativo a telefotografia macchina telefotografica | riprese telefotografiche'],"['te', 'le', 'fo', 'to', 'gra', 'fi', 'co']",telefotogràfico, /telefotoˈgrafiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telefotografico100
telegenia,"['carattere, proprietà, condizione di chi è telegenico']","['te', 'le', 'ge', 'ni', 'a']",telegenìa, /teleʤeˈnia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegenia100
telegenico,['di oggetto o persona che viene bene nelle riprese televisive o nelle fotografie'],"['te', 'le', 'ge', 'ni', 'co']",telegènico, /teleˈʤɛniko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegenico100
telegiornale,"['notiziario trasmesso per televisione, accompagnato dalla proiezione di inserti filmati sui fatti più importanti della giornata']","['te', 'le', 'gior', 'na', 'le']",telegiornàle," /,tɛleʤorˈnale/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegiornale100
telegiornalismo,['giornalismo televisivo'],"['te', 'le', 'gior', 'na', 'li', 'smo']",telegiornalìsmo," /,tɛleʤornaˈlizmo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegiornalismo100
telegiornalista,['giornalista televisivo'],"['te', 'le', 'gior', 'na', 'li', 'sta']",telegiornalìsta, /teleʤornaˈlista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegiornalista100
telegrafare,"['comunicare, trasmettere per mezzo del telegrafo']","['te', 'le', 'gra', 'fa', 're']",telegrafàre, /telegraˈfare/,['verbo transitivo e intransitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafare100
telegrafato,['participio passato di telegrafare nei significati del verbo'],"['te', 'le', 'gra', 'fa', 'to']",telegrafàto, /telegraˈfato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafato100
telegrafia,['sistema di trasmissione delle notizie mediante il telegrafo'],"['te', 'le', 'gra', 'fi', 'a']",telegrafìa, /telegraˈfia/,['sostantivo femminile'],['telegrafia infracustica'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafia100
telegraficamente,"['per mezzo del telegrafo, della telegrafia avvertire telegraficamente', 'FIGURATO  --  in modo conciso, stringato, sintetico replicare telegraficamente | gli ha risposto telegraficamente']","['te', 'le', 'gra', 'fi', 'ca', 'men', 'te']",telegraficaménte, /telegrafikaˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegraficamente100
telegrafico,"['riguardante il telegrafo', 'trasmesso per telegrafo', 'conciso, stringato, essenziale']","['te', 'le', 'gra', 'fi', 'co']",telegràfico, /teleˈgrafiko/,['aggettivo'],"['chiave telegrafica', 'linea telegrafica telefonica', 'vaglia telegrafico', 'ufficiale di posta o postale o telegrafico', 'alfabeto Morse o telegrafico']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafico100
telegrafista,"['militare o lavoratore addetto alla trasmissione e ricezione di comunicazioni mediante telegrafo la compagnia telegrafisti | un soldato telegrafista | fare il telegrafista alle poste', ""militare o lavoratore specializzato nell'installazione nella manutenzione degli impianti telegrafici""]","['te', 'le', 'gra', 'fi', 'sta']",telegrafìsta, /telegraˈfista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafista100
telegrafo,"[""apparecchio con cui si trasmettono a distanza notizie attraverso un circuito elettrico, facendo uso di segnali convenzionali corrispondenti alle normali lettere dell'alfabeto""]","['te', 'le', 'gra', 'fo']",telègrafo, /teˈlɛgrafo/,['sostantivo maschile'],['telegrafo senza fili'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafo100
telegrafonico,['che riguarda il telefono e il telegrafo; che ha relazione con i servizi telegrafici e telefonici stazione telegrafonica militare | rete telegrafonica'],"['te', 'le', 'gra', 'fo', 'ni', 'co']",telegrafònico," /,tɛlegraˈfɔniko/",['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegrafonico100
telegramma,['comunicazione trasmessa per telegrafo'],"['te', 'le', 'gram', 'ma']",telegràmma, /teleˈgramma/,['sostantivo maschile'],['battere un telegramma'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telegramma100
teleguida,"['sistema di guida a distanza di un veicolo, basato sulla trasmissione e ricezione di segnali elettromagnetici']","['te', 'le', 'gui', 'da']",teleguìda, /teleˈgwida/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleguida100
teleguidabile,"['TECNOLOGIA  --  guidabile a distanza, per mezzo di un dispositivo elettronico a radioonde']","['te', 'le', 'gui', 'da', 'bi', 'le']",teleguidàbile, /telegwiˈdabile/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleguidabile100
teleguidare,"['guidare a distanza, telecomandare']","['te', 'le', 'gui', 'da', 're']",teleguidàre," /,tɛlegwiˈdare/",['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleguidare100
teleguidato,"['participio passato di teleguidare nei significati del verbo', 'TECNOLOGIA  --  guidato a distanza, telecomandato siluri teleguidati | missile teleguidato | veicoli spaziali teleguidati', 'RARO IRONICO  --   di persona: facilmente influenzabile e manovrabile']","['te', 'le', 'gui', 'da', 'to']",teleguidàto," /,tɛlegwiˈdato/",['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleguidato100
teleimbonitore,['TELEVISIONE SPREGIATIVO  --   venditore di merci o servizi offerti per televisione'],"['te', 'le', 'im', 'bo', 'ni', 'to', 're']",teleimbonitóre," /,tɛleimboniˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleimbonitore100
teleinseritore,['TELECOMUNICAZIONI  --  nei telex: dispositivo di avviamento automatico della telescrivente in seguito a un segnale di chiamata'],"['te', 'le', 'in', 'se', 'ri', 'to', 're']",teleinseritóre," /,tɛleinseriˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleinseritore100
telelavoro,"['TECNOLOGIA  --  lavoro svolto a distanza, al domicilio del lavoratore o in un luogo diverso dalla sede centrale, e a essa comunicato in tempo reale mediante sistemi telematici', ""TECNOLOGIA  --  l'organizzazione che ne deriva""]","['te', 'le', 'la', 'vo', 'ro']",telelavóro," /,tɛlelaˈvoro/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telelavoro100
telelibera,['TELECOMUNICAZIONI  --  emittente televisiva gestita da privati; televisione libera'],"['te', 'le', 'li', 'be', 'ra']",telelìbera," /,tɛleˈlibera/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telelibera100
telemanipolatore,"['TECNOLOGIA  --  dispositivo per maneggiare e lavorare a distanza sostanze pericolose, specialmente radioattive']","['te', 'le', 'ma', 'ni', 'po', 'la', 'to', 're']",telemanipolatóre," /,tɛlemanipolaˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemanipolatore100
telemanometro,['FISICA  --  manometro per misurare e registrare a distanza la pressione in un fluido'],"['te', 'le', 'ma', 'no', 'me', 'tro']",telemanòmetro," /,tɛlemaˈnɔmetro/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemanometro100
telemarketing,['vendita di prodotti realizzata mediante telefono con eventualmente promozione televisiva'],"['te', 'le', 'mar', 'ke', 'ting']",telemarketing," /,tɛleˈmarketing/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemarketing100
telematica,['studio della comunicazione fra calcolatori'],"['te', 'le', 'ma', 'ti', 'ca']",telemàtica, /teleˈmatika/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telematica100
telematico,['che riguarda la telematica'],"['te', 'le', 'ma', 'ti', 'co']",telemàtico, /teleˈmatiko/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telematico100
telematizzare,"[""TELECOMUNICAZIONI INFORMATICA  --   trasformare, organizzare un servizio, una struttura, un'istituzione mediante l'applicazione di sistemi telematici telematizzare le prenotazioni | telematizzare una biblioteca | telematizzare un archivio""]","['te', 'le', 'ma', 'tiz', 'za', 're']",telematizzàre, /telematidˈdzare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telematizzare100
telematizzato,['participio passato di telematizzare nei significati del verbo'],"['te', 'le', 'ma', 'tiz', 'za', 'to']",telematizzàto, /telematidˈdzato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telematizzato100
telematizzazione,['organizzazione fondata sulla telematica'],"['te', 'le', 'ma', 'tiz', 'za', 'zio', 'ne']",telematizzazióne, /telematiddzatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telematizzazione100
telemeccanica,"[""TECNOLOGIA  --  l'insieme dei metodi e delle tecniche dei sistemi di telecomando e teleguida per comandare a distanza il funzionamento di macchine e di dispositivi vari""]","['te', 'le', 'mec', 'ca', 'ni', 'ca']",telemeccànica," /,tɛlemekˈkanika/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemeccanica100
telemeccanico,"['TECNOLOGIA  --  relativo alla telemeccanica, proprio della telemeccanica sistema telemeccanico | dispositivo telemeccanico']","['te', 'le', 'mec', 'ca', 'ni', 'co']",telemeccànico, /telemekˈkaniko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemeccanico100
telemedicina,"[""MEDICINA  --  uso di strumenti telematici per effettuare diagnosi e terapie d'urgenza a distanza, specialmente su pazienti che necessitano di terapie d'urgenza e si trovano lontano da strutture sanitarie attrezzate""]","['te', 'le', 'me', 'di', 'ci', 'na']",telemedicìna," /,tɛlemediˈʧina/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemedicina100
telemessaggio,"[""discorso, pronunciato da un'autorità, trasmesso per televisione il telemessaggio del Presidente della Repubblica | un telemessaggio del presidente del Consiglio | il telemessaggio del Papa""]","['te', 'le', 'mes', 'sag', 'gio']",telemessàggio," /,tɛlemesˈsadʤo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemessaggio100
telemetraggio,"[""TECNOLOGIA  --  l'operazione, l'atto e l'effetto del telemetrare; misurazione della distanza di un oggetto per mezzo di un telemetro""]","['te', 'le', 'me', 'trag', 'gio']",telemetràggio, /telemeˈtradʤo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetraggio100
telemetrare,"[""TECNOLOGIA  --  misurare la distanza di un oggetto dall'osservatore mediante un telemetro telemetrare un bersaglio""]","['te', 'le', 'me', 'tra', 're']",telemetràre, /telemeˈtrare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetrare100
telemetrato,['participio passato di telemetrare nei significati del verbo'],"['te', 'le', 'me', 'tra', 'to']",telemetràto, /telemeˈtrato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetrato100
telemetria,['misurazione delle distanze mediante il telemetro'],"['te', 'le', 'me', 'tri', 'a']",telemetrìa, /telemeˈtria/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetria100
telemetrista,"[""lo specialista addetto all'uso e alla manutenzione dei telemetri""]","['te', 'le', 'me', 'tri', 'sta']",telemetrìsta, /telemeˈtrista/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetrista100
telemetro,"[""strumento ottico usato per misurare la distanza intercorrente tra l'osservatore e un punto lontano,""]","['te', 'le', 'me', 'tro']",telèmetro, /teˈlɛmetro/,['sostantivo maschile'],['telemetro monostatico'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemetro100
telemisura,"['TECNOLOGIA  --  lo stesso, ma meno comune, che telemisurazione', 'TECNOLOGIA  --  risultato ottenuto da una telemisurazione']","['te', 'le', 'mi', 'su', 'ra']",telemisùra, /telemiˈzura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemisura100
telemisurare,['TECNOLOGIA  --  misurare con un telestrumento; sottoporre a misurazione mediante rilevamenti e dati raccolti a distanza'],"['te', 'le', 'mi', 'su', 'ra', 're']",telemisuràre," /,tɛlemizuˈrare/",['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemisurare100
telemisurato,['participio passato di telemisurare nei significati del verbo'],"['te', 'le', 'mi', 'su', 'ra', 'to']",telemisuràto," /,tɛlemizuˈrato/",['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemisurato100
telemisuratore,"['TECNOLOGIA  --  lo stesso, ma meno comune, che telestrumento', 'TECNOLOGIA  --  in un sistema di misurazione a distanza: trasduttore che genera il segnale di misura']","['te', 'le', 'mi', 'su', 'ra', 'to', 're']",telemisuratóre, /telemizuraˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemisuratore100
telemisurazione,"['TECNOLOGIA  --  misurazione a distanza, mediante telestrumenti, delle grandezze interessanti di un sistema, che variano in modo continuo o discreto']","['te', 'le', 'mi', 'su', 'ra', 'zio', 'ne']",telemisurazióne, /telemizuratˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telemisurazione100
telencefalo,"['BIOLOGIA  --  in embriologia: segmento anteriore del prosencefalo, dei Vertebrati, da cui hanno origine gli emisferi e i ventricoli cerebrali, i lobi olfattivi e i corpi striati; insieme al mesencefalo e al diencefalo costituisce il cervello propriamente detto']","['te', 'len', 'ce', 'fa', 'lo']",telencèfalo," /,tɛlenˈʧɛfalo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telencefalo100
telenotiziario,['TELEVISIONE  --  notiziario televisivo; telegiornale'],"['te', 'le', 'no', 'ti', 'zia', 'rio']",telenotiziàrio," /,tɛlenotitˈtsjarjo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telenotiziario100
teleobiettivo,['obiettivo per fotografare a grande distanza'],"['te', 'le', 'o', 'biet', 'ti', 'vo']",teleobiettìvo," /,tɛleobjetˈtivo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleobiettivo100
teleologia,['dottrina filosofica che considera il mondo della natura e della storia regolato da un ordine orientato a un fine'],"['te', 'le', 'o', 'lo', 'gi', 'a']",teleologìa, /teleoloˈʤia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleologia100
teleologico,"[""FILOSOFIA  --  della teleologia, relativo alla teleologia e alla sua considerazione del mondo concezione teleologica dell'universo | argomento teleologico"", ""FILOSOFIA  --  che ammette il finalismo nell'ordine della natura, della storia, della vita individuale; finalistico concezione teleologica dell'universo | visione teleologico della storia | spiegazione teleologico di fenomeni biologici""]","['te', 'le', 'o', 'lo', 'gi', 'co']",teleològico, /teleoˈlɔʤiko/,['aggettivo'],['argomento teleologico o prova teleologica'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleologico100
teleonomia,"[""BIOLOGIA  --  finalismo insito nelle forme, funzioni e strutture proprie degli organismi viventi, che sarebbe dovuto all'azione della selezione naturale""]","['te', 'le', 'o', 'no', 'mi', 'a']",teleonomìa, /teleonoˈmia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleonomia100
teleosteo,"['ITTIOLOGIA  --  ogni pesce del superordine dei Teleostei', 'ITTIOLOGIA  --  (con iniziale maiuscola) superordine di pesci della classe degli Actinopterigi, comprendente la maggior parte delle specie di Pesci attualmente viventi, caratterizzati da scheletro osseo e pinne sostenute da raggi ossei, con coda specialmente omocerca, branchie coperte da un opercolo osseo, bocca per lo più terminale e pinna caudale divisa in due lobi uguali']","['te', 'le', 'o', 'ste', 'o']",teleòsteo, /teleˈɔsteo/,"['sostantivo maschile', 'sostantivo maschile plurale']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleosteo100
telepatia,"['fenomeno, non spiegato scientificamente, per cui si percepisce a distanza, senza il concorso dei comuni organi di senso, ciò che pensa o sente una persona lontana o ciò che le accade']","['te', 'le', 'pa', 'ti', 'a']",telepatìa, /telepaˈtia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepatia100
telepatico,"['che avviene per telepatia, relativo alla telepatia']","['te', 'le', 'pa', 'ti', 'co']",telepàtico, /teleˈpatiko/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepatico100
telepilotaggio,"['TECNOLOGIA  --  lo stesso, ma meno comune, che teleguida']","['te', 'le', 'pi', 'lo', 'tag', 'gio']",telepilotàggio, /telepiloˈtadʤo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepilotaggio100
telepilotare,"['TECNOLOGIA  --  lo stesso, ma meno comune, che teleguidare']","['te', 'le', 'pi', 'lo', 'ta', 're']",telepilotàre," /,tɛlepiloˈtare/",['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepilotare100
telepirata,"[""TELEVISIONE  --  emittente televisiva che trasmette sulla stessa lunghezza d'onda di una concorrente, con lo scopo di disturbarne la ricezione""]","['te', 'le', 'pi', 'ra', 'ta']",telepiràta," /,tɛlepiˈrata/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepirata100
telepredicatore,"['specialmente negli USA: predicatore che si serve del mezzo televisivo per propagandare la propria religione o i propri sermoni', 'IRONICO  --  conduttore o ospite di una trasmissione televisiva che fa platealmente propaganda alle proprie idee']","['te', 'le', 'pre', 'di', 'ca', 'to', 're', '', '', '', '', '']","telepredicatóre, tele-predicatóre"," /,tɛlepredikaˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telepredicatore100
teleprocessing,"['INFORMATICA VOCE INGLESE  --   lo stesso, ma meno comune, che teleelaborazione']","['te', 'le', 'pro', 'ces', 'sing']",teleprocessing," /,tɛleproˈʧɛssing/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleprocessing100
teleprogramma,"['programma televisivo, trasmissione televisiva']","['te', 'le', 'pro', 'gram', 'ma']",teleprogràmma," /,tɛleproˈgramma/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleprogramma100
teleproietto,"['ARMI RARO  --   proietto a lunga gittata, dotato di testata esplosiva, telecomandato, con propulsione autonoma per tutta la traiettoria o per parte di essa; telearma']","['te', 'le', 'pro', 'iet', 'to']",teleproiètto," /,tɛleproˈjɛtto/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleproietto100
telequiz,['TELEVISIONE  --  gioco a premi televisivo basato sulla soluzione di quiz da parte di uno o più concorrenti'],"['te', 'le', 'quiz']",telequìz," /,tɛleˈkwits/, /,tɛleˈkwidz/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telequiz100
teleradiografia,"[""MEDICINA  --  tecnica radiografica, impiegata soprattutto per radiografie del cuore e del torace, che si avvale di raggi con distanza focale di circa 2 m al fine di rendere pressoché paralleli i raggi, ovviando così alla deformazione dell'immagine e ottenendo in tal modo un'immagine radiografica di grandezza quasi uguale a quella anatomica degli organi in esame"", 'MEDICINA  --  la lastra ottenuta con tale tecnica']","['te', 'le', 'ra', 'dio', 'gra', 'fi', 'a']",teleradiografìa," /,tɛleradjograˈfia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleradiografia100
teleradiografo,['TECNOLOGIA  --  apparecchio con cui si eseguono le teleradiografie specialmente del cuore e del torace'],"['te', 'le', 'ra', 'dio', 'gra', 'fo']",teleradiògrafo, /teleraˈdjɔgrafo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleradiografo100
teleradiogramma,['MEDICINA  --  lastra radiografica ottenuta con la tecnica della teleradiografia'],"['te', 'le', 'ra', 'dio', 'gram', 'ma']",teleradiogràmma," /,tɛleradjoˈgramma/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleradiogramma100
teleradiotrasmesso,['participio passato di teleradiotrasmettere nei significati del verbo avvenimento sportivo teleradiotrasmesso'],"['te', 'le', 'ra', 'dio', 'tra', 'smes', 'so']",teleradiotrasmésso," /,tɛle,radjotrazˈmesso/",['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleradiotrasmesso100
teleradiotrasmettere,['trasmettere contemporaneamente per radio e per televisione concerto teleradiotrasmesso | discorso teleradiotrasmesso'],"['te', 'le', 'ra', 'dio', 'tra', 'smet', 'te', 're']",teleradiotrasméttere," /,tɛle,radjotrazˈmettere/",['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleradiotrasmettere100
teleregistrazione,"[""TECNOLOGIA  --  registrazione dell'andamento di una grandezza fisica effettuata a distanza mediante un telestrumento registratore""]","['te', 'le', 're', 'gi', 'stra', 'zio', 'ne']",teleregistrazióne," /,tɛlereʤistratˈtsjone/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleregistrazione100
teleregolare,['TECNOLOGIA  --  regolare a distanza per mezzo di un apposito telecomando'],"['te', 'le', 're', 'go', 'la', 're']",teleregolàre," /,tɛleregoˈlare/",['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleregolare100
teleregolato,['participio passato di teleregolare nei significati del verbo'],"['te', 'le', 're', 'go', 'la', 'to']",teleregolàto," /,tɛleregoˈlato/",['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleregolato100
teleregolazione,"[""TECNOLOGIA  --  l'operazione, l'atto e l'effetto del teleregolare; regolazione eseguita a distanza mediante telecomandi""]","['te', 'le', 're', 'go', 'la', 'zio', 'ne']",teleregolazióne, /teleregolatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleregolazione100
teleria,"['TESSITURA  --  assortimento di tele, di tessuti', 'TESSITURA  --  fabbrica di tessuti di tela', 'COMMERCIO  --  (specialmente al plurale) negozio di telerie, soprattutto in insegne di negozi']","['te', 'le', 'ri', 'a']",telerìa, /teleˈria/,"['sostantivo femminile', 'sostantivo femminile plurale']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=teleria100
telericevente,"['participio presente di telericevere nei significati del verbo', 'che può ricevere trasmissioni a distanza antenna telericevente | impianto telericevente | apparecchio telericevente', 'apparecchio per ricevere trasmissioni a distanza']","['te', 'le', 'ri', 'ce', 'ven', 'te']",telericevènte," /,tɛleriʧeˈvɛnte/","['participio presente e aggettivo', 'sostantivo femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=telericevente100
