parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
zappatrice,"['femminile di zappatore', 'AGRICOLTURA  --  macchina agricola simile alla sarchiatrice, più veloce e potente con profondità di lavoro superiore, usata per lavori di sarchiatura; zappa meccanica']","['zap', 'pa', 'tri', 'ce']",zappatrìce, /tsappaˈtriʧe/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zappatrice100
zappatura,"[""AGRICOLTURA  --  l'operazione, l'atto, il modo e l'effetto dello zappare; lavorazione del terreno eseguita con la zappa"", 'AGRICOLTURA PER ESTENSIONE  --   la terra smossa zappando zappatura superficiale | zappatura profonda', 'AGRICOLTURA PER ESTENSIONE RARO  --    tempo impiegato a zappare', 'AGRICOLTURA PER ESTENSIONE RARO  --    la spesa sostenuta per tale operazione']","['zap', 'pa', 'tu', 'ra']",zappatùra, /tsappaˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zappatura100
zappetta,"['diminutivo di zappa', ""AGRICOLTURA  --  piccola zappa con corto manico, specialmente con ferro a lama da una parte e bidente dall'altra, usata per lavori di giardinaggio"", 'TECNOLOGIA  --  tipo di chiodo simile a una bulletta con capocchia che, per la forma ripiegata della testa, ricorda una piccola zappa']","['zap', 'pet', 'ta']",zappétta, /tsapˈpetta/,['sostantivo femminile'],['zappetta forca'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zappetta100
zappino,"[""BOTANICA  --  nome regionale dell'abete rosso e del pino marittimo"", ""PESCA  --  sostanza estratta dall'abete rosso e dal pino marittimo, impiegata per tannare le reti da pesca""]","['zap', 'pi', 'no']",zappìno, /tsapˈpino/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zappino100
zappone,"['accrescitivo di zappa', 'AGRICOLTURA  --  grossa zappa, con lama di notevole spessore, lunga, stretta e appuntita, usata per lavorare terreni duri e sassosi']","['zap', 'po', 'ne']",zappóne, /tsapˈpone/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zappone100
zar,"['STORIA VOCE SLAVA  --   titolo di cui furono insigniti i re di Bulgaria, di Serbia dal medioevo fino al 1947', ""STORIA VOCE SLAVA  --   titolo di cui furono insigniti gli imperatori della Russia da Ivan IV il Terribile (1533–1584) alla Rivoluzione d'Ottobre (1917)"", ""ETNOLOGIA VOCE ABISSINA  --   culto catartico diffuso nell'Africa nordorientale, secondo cui uno spirito entra nel corpo di una persona, specialmente una donna, conferendole poteri divinatori e di guaritrice""]",['zar'],zar," /ˈtsar/, /ˈdzar/","['sostantivo maschile', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zar100
zara,"[""STORIA  --  gioco d'azzardo, diffuso in varie forme in Italia e in tutti i paesi d'Europa nel Medioevo, che si giocava con tre dadi quando si parte il gioco de la zara, / colui che perde si riman dolente, / repetendo le volte, e tristo impara [Dante] | pensa che la cara / tua libertà non meno abbi perduta / che se giocata te l'avessi a zara [Ariosto]"", 'STORIA  --  ciascuno dei punti, specialmente negativi, realizzati in tale gioco, inferiori al sette e superiori al quattordici, che erano considerati perdenti e si sottraevano dal totale', ""PER ESTENSIONE ARCAICO  --   danno, rischio né vo' che tu credessi ch'io mi curi / contro a questo o colui: zara a chi tocca! Pulci""]","['za', 'ra']",zàra, /ˈdzara/,['sostantivo femminile'],"['zara chi tocca!', 'mettere a zara']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zara100
zarathustra,['Solo alcune locuzioni'],"['za', 'ra', 'thu', 'stra']",Zarathùstra, /dzaraˈtustra/,[' '],"[""ha parlato l'oracolo, così parlò Zarathustra""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zarathustra100
zaratino,"['di Zara, città della Jugoslavia in Croazia', 'nativo o abitante di Zara, città della Jugoslavia in Croazia']","['za', 'ra', 'ti', 'no']",zaratìno, /dzaraˈtino/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zaratino100
zarevic,"[""STORIA  --  nella Russia zarista: il figlio dello zar designato come principe ereditario dell'impero""]","['za', 're', 'vic']",zarèvic," /tsaˈrɛviʧ/, /dzaˈrɛviʧ/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zarevic100
zarina,"[""STORIA  --  titolo spettante all'imperatrice della Russia e dei paesi slavi, usato fino al 1917"", 'STORIA  --  moglie dello zar', 'PER ESTENSIONE  --  donna molto potente (anche scherzoso)']","['za', 'ri', 'na']",zarìna," /tsaˈrina/, /dzaˈrina/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zarina100
zarista,"[""STORIA  --  dello zar o dell'epoca degli zar la Russia zarista | l'imperialismo zarista"", 'STORIA  --  seguace, sostenitore dello zar un gruppo di zaristi in esilio']","['za', 'ri', 'sta']",zarìsta," /tsaˈrista/, /dzaˈrista/","['aggettivo', 'sostantivo maschile e femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zarista100
zarzuela,"['MUSICA VOCE SPAGNOLA  --   rappresentazione teatrale di argomento e ambiente spagnoli, di antica tradizione e a carattere popolare, una specie di operetta in cui si alternano dialoghi parlati, danze e musica', 'MUSICA PER ESTENSIONE VOCE SPAGNOLA  --    il libretto di questa operetta', 'GASTRONOMIA  --  zuppa di pesci e molluschi tipica della costa catalana']","['zar', 'zue', 'la']",zarzuela," /dzardzuˈɛla/, /sarsuˈɛla/","['sostantivo femminile', 'sostantivo femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zarzuela100
zattera,"['galleggiante fluviale o marino, a fondo piatto e pianta rettangolare, costruito specialmente con tronchi legati insieme, senza sponde o con sponde molto basse, usato per il trasporto o il deposito di merci o come mezzo di fortuna zattera fluviale | zattera di salvataggio', 'MARINERIA  --  barcone a fondo piatto usato per eseguire lavori idraulici', ""FALEGNAMERIA  --  nella fluitazione del legname: gruppo di tronchi legati saldamente l'uno all'altro, anche a più piani sovrapposti"", 'EDILIZIA  --  soletta di notevoli dimensioni, usata specialmente per strutture di fondazione; zatterone', ""EDILIZIA PER ESTENSIONE  --   l'insieme delle travi rovesce di fondazione in cemento armato aventi funzione di ripartizione dei carichi indotti dalla struttura di elevazione"", 'TESSITURA  --  gruppo di fasci di canapa legati tra loro e destinati a essere sommersi per la macerazione']","['zat', 'te', 'ra']",zàttera," /ˈtsattera/, /ˈdzattera/",['sostantivo femminile'],"['zattera di salvataggio', 'zattera cellulare o corazzata']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zattera100
zatteriere,['nella fluitazione del legname: lavoratore addetto alla guida delle zattere di tronchi'],"['zat', 'te', 'rie', 're']",zatterière," /tsatteˈrjɛre/, /dzatteˈrjɛre/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zatteriere100
zatterone,"['accrescitivo di zattera', 'MARINERIA  --  zattera di grandi dimensioni per il trasporto di materiale', 'EDILIZIA  --  graticcio di travi e tavoloni, o struttura analoga in calcestruzzo, destinati a collegare saldamente le teste dei pali di fondazione', '(specialmente al plurale) calzatura femminile estiva con suola molto alta, specialmente di sughero, in voga negli anni Quaranta e tornati in voga negli anni Settanta del Novecento', 'Quaranta e tornata in voga nei primi anni Settanta']","['zat', 'te', 'ro', 'ne']",zatteróne," /tsatteˈrone/, /dzatteˈrone/",['sostantivo maschile'],['zatterone da sbarco'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zatterone100
zavorra,"[""MARINERIA  --  insieme dei pesi solidi o liquidi che si imbarcano, in modo stabile o temporaneo, sulle navi, per assicurarne il giusto assetto, l'equilibrio e la stabilità, quando il carico normale non è sufficiente a stabilizzarla caricare la zavorra | distribuire la zavorra | scaricare la zavorra | nave in zavorra | nave che naviga in zavorra | spostare la zavorra"", ""AVIAZIONE  --  negli aerostati: insieme dei pesi che servono a equilibrare la differenza tra la forza ascensionale e il carico e a mantenere controllata l'ascensione e che vengono sganciati secondo necessità"", 'AVIAZIONE  --  nei velivoli: insieme dei pesi che si imbarcano per sostituire eventuali carichi mancanti, allo scopo di portare ai valori voluti il peso e la posizione del centro di gravità del velivolo', 'FIGURATO SPREGIATIVO  --   cosa ingombrante, inutile, superflua e senza valore molti di questi libri sono solo zavorra | in questa raccolta di libri una buona metà non è che zavorra | una zavorra di note che appesantisce il libro | in casa ha solo qualche mobile di pregio, il resto è tutta zavorra | questa stanza è piena di zavorra', ""FIGURATO SPREGIATIVO  --   persona di poco conto, di scarso valore, che non si rivela utile nello svolgimento di qualcosa una zavorra d'impiegati che ritarda il lavoro | due dei miei collaboratori sono validi, gli altri sono solo zavorra | nella sua compagnia c'è molta zavorra | in quel gruppo di lavoro c'è molta zavorra | così vid'io la settima zavorra / mutare e trasmutare [Dante]""]","['za', 'vor', 'ra']",zavòrra, /dzaˈvɔrra/,['sostantivo femminile'],"['acqua di zavorra', 'nave in zavorra o che naviga in zavorra', 'carico zavorra', 'zavorra solida fissa', 'zavorra temporanea']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zavorra100
zavorramento,"[""MARINERIA AVIAZIONE  --   l'operazione, l'atto, il modo e l'effetto dello zavorrare; sistemazione della necessaria zavorra su una nave, su un aerostato, su un velivolo, o altro zavorramento di una nave | zavorramento di un aerostato | la nave si è rovesciata a causa del cattivo zavorramento""]","['za', 'vor', 'ra', 'men', 'to']",zavorraménto, /dzavorraˈmento/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zavorramento100
zavorrare,"['MARINERIA AVIAZIONE  --   caricare una nave, un aerostato, un velivolo con la zavorra necessaria, sistemandola nel modo più conveniente zavorrare una nave | zavorrare un aerostato | zavorrare un bastimento | zavorrare la navicella del dirigibile | una nave ben zavorrata | una nave zavorrata male', 'FIGURATO  --  appesantire qualcosa o qualcuno zavorrare una gru']","['za', 'vor', 'ra', 're']",zavorràre, /dzavorˈrare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zavorrare100
zavorrato,['participio passato di zavorrare nei significati del verbo'],"['za', 'vor', 'ra', 'to']",zavorràto, /dzavorˈrato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zavorrato100
zazzera,"['capigliatura, specialmente maschile, portata lunga fino a ricadere sul collo avere la zazzera | portare la zazzera | a te … Venere diede / e zazzera leggiadra e porporino / splendor di gioventù [Parini] | si lisciavano come donne, e pettinavansi le zazzere [G. Villani]', 'PER ESTENSIONE  --  (specialmente scherzoso o spregiativo) capigliatura lunga e disordinata tagliati quella zazzera! | avrebbe bisogno di dare un taglio a quella zazzera | tagliarsi la zazzera | che zazzera! | avere la zazzera | zazzera lunga | zazzera arricciata | zazzera arruffata | non basta la zazzera per essere un artista | passava la mano sulla zazzera e gesticolava di soppiatto [Jovine]', 'CARTOTECNICA  --  le disuguaglianze che si trovano nelle estremità di un foglio di carta, dette anche barba']","['zaz', 'ze', 'ra']",zàzzera, /ˈtsattsera/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zazzera100
zazzerina,"['diminutivo di zazzera', 'tipo di acconciatura femminile o da bambino con capelli molto corti e scompigliati a bella posta']","['zaz', 'ze', 'ri', 'na']",zazzerìna, /tsattseˈrina/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zazzerina100
zazzeruto,"['(specialmente scherzoso o spregiativo) che, chi porta la zazzera, che ha capelli lunghi e disordinati; capellone (anche sostantivato) un ragazzo zazzeruto | musicisti zazzeruti e presuntuosi | altra di vaghi / zazzerati donzelli è certa sede [Parini]', 'PER ESTENSIONE RARO  --   di pianta: frondosa, fronzuta']","['zaz', 'ze', 'ru', 'to']",zazzerùto, /tsattseˈruto/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zazzeruto100
zdanovismo,"[""POLITICA  --  indirizzo di politica culturale avviato nell'Unione Sovietica negli anni Trenta e diffuso poi ad altri paesi comunisti, sulla base della critica all'individualismo decadente in letteratura, al formalismo nell'arte e nella musica, al cosmopolitismo, alla sudditanza nei confronti della filosofia occidentale, consistente in uno stretto controllo ideologico e politico a carico degli intellettuali e dall'imposizione del realismo socialista come unico canone estetico"", 'PER ESTENSIONE  --  pesante ingerenza del potere politico sulla cultura']","['zda', 'no', 'vi', 'smo']",zdanovìsmo," /zdanoˈvizmo/, /ʒdanoˈvizmo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zdanovismo100
zebra,"[""ZOOLOGIA  --  nome comunemente dato a diverse specie di mammiferi africani del genere Equo, erbivori, di aspetto simile a un cavallo, con caratteristico mantello a fondo chiaro e strisce nere, che vivono in branchi nelle savane dell'Africa orientale e meridionale, hanno testa grossa e pesante, collo corto con criniera breve ed eretta, e arti bassi"", 'TRASPORTI POPOLARE  --   nella segnaletica stradale, strisce pedonali è stato investito sulle zebre | attraversare la strada sulle zebre | camminare sulle zebre | attraversare fuori delle zebre', 'FIGURATO RARO  --   i giocatori della squadra di calcio della Juventus e anche di altre squadre che indossano una maglia a strisce bianche e nere', 'detto di oggetto o animale: che presenta una striatura simile a quella delle zebre']","['ze', 'bra']",zèbra, /ˈdzɛbra/,"['sostantivo femminile', 'sostantivo femminile plurale', 'aggettivo']","['zebra di Grevy o zebra reale', 'legno zebra']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zebra100
zebrato,"['participio passato di zebrare nei significati del verbo', 'di superficie: che si presenta a strisce bianche e nere, o più genericamente chiare e scure, come il mantello della zebra tessuto zebrato', 'TRASPORTI  --  nella segnaletica stradale: si dice di zona contrassegnata da strisce bianche parallele sul fondo scuro della strada, che indicano passaggio pedonale attraversamento zebrato', 'RARO  --  passaggio pedonale, segnalazione stradale orizzontale costituita da larghe strisce bianche parallele, che indicano passaggio pedonale con precedenza ai pedoni', 'RARO  --  i giocatori della squadra di calcio della Juventus e di altre squadre che indossano una maglia a strisce bianche e nere']","['ze', 'bra', 'to']",zebràto, /dzeˈbrato/,"['participio passato e aggettivo', 'sostantivo maschile', 'sostantivo maschile plurale']",['marmo zebrato'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zebrato100
zebratura,"['ZOOLOGIA  --  disegno caratteristico a strisce bianche e nere alternate, proprio del mantello delle zebre', 'ZOOTECNIA PER ESTENSIONE  --   serie di strisce scure situate trasversalmente sulle gambe del cavallo', 'PER ESTENSIONE  --  qualsiasi disegno in cui si alternino strisce bianche e nere o chiare e scure su una superficie la zebratura di un marmo | le zebratura della luce che penetra dalle persiane | le zebrature che la fiamma lascerà sulle bistecche alla griglia [Calvino]', 'BOTANICA  --  presenza di striature chiare e scure che si osserva su alcuni frutti affetti da un virus', 'RARO  --  altra denominazione, meno propria, dal codice a barre']","['ze', 'bra', 'tu', 'ra']",zebratùra, /dzebraˈtura/,['sostantivo femminile'],"['zebrature stradali', 'zebratura politica']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zebratura100
zebu,"[""ZOOLOGIA  --  nome comune di un mammifero del genere Bove (Bos indicus), originario dell'India, diffuso ora anche in Africa e in altre parti del mondo, che presenta una caratteristica gobba adiposa sul dorso e pelame macchiato; viene allevato come animale da soma e da tiro""]","['ze', 'bu']",zebù, /dzeˈbu/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zebu100
zecca,"['officina governativa cui è affidata la coniazione di monete metalliche, di medaglie, di sigilli, timbri e punzoni dello stato zecca clandestina | nuovo di zecca | moneta nuova di zecca', ""ENTOMOLOGIA  --  nome comune di diversi acari della famiglia degli Ixodidi, specialmente all'Ixodes ricinus, dal capo piatto bruno-giallastro, con corpo piatto e ovale, otto zampe e dorso coperto da uno scudo, parassiti ematofagi di molti animali e dell'uomo, a cui possono trasmettere gravissime malattie""]","['zec', 'ca']",zécca, /ˈtsekka/,"['sostantivo femminile', 'sostantivo femminile']","['zecca clandestina', 'nuovo di zecca', 'diritto della zecca', 'maestri, massai, provveditori, ufficiali della zecca', 'zecca delle pecore', 'zecca di mare', 'zecche a palla', 'febbre africana da zecche', 'segno o marca di zecca', 'marca o segno di zecca']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zecca100
zecchinetta,"[""GIOCHI  --  gioco d'azzardo, attualmente proibito dalla legge, introdotto in Italia nel Cinquecento dai lanzichenecchi, che si fa con più mazzi di 52 o 32 carte in cui, chi tiene il banco distribuisce a sé stesso e a un numero indefinito di giocatori una carta, poi scopre via via le altre carte del mazzo fino a trovarne una identica a quella in possesso di un giocatore che sarà dichiarato vincitore""]","['zec', 'chi', 'net', 'ta']",zecchinétta, /tsekkiˈnetta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zecchinetta100
zecchino,"[""NUMISMATICA  --  nome assunto dal ducato d'oro di Venezia verso la metà del Cinquecento"", 'NUMISMATICA PER ESTENSIONE  --   qualsiasi altra moneta aurea di pari valore lo zecchino gigliato di Firenze']","['zec', 'chi', 'no']",zecchìno, /tsekˈkino/,['sostantivo maschile'],"['zecchino gigliato', 'oro (di) zecchino', 'oro fino, oro (di) zecchino', 'oro (di) zecchino', ""t'annoia il tuo vicino? prestagli uno zecchino (o un fiorino)""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zecchino100
zeccola,"['RARO  --  pagliuzza, stecco, spina che rimane impigliata nel pelo degli animali, specialmente nel vello delle pecore il cane è tornato a casa pieno di zeccole', 'FIGURATO RARO  --   cosa da nulla, inezia, bazzecola queste sono zeccole, ci vuol altro per preoccuparsi']","['zec', 'co', 'la']",zéccola, /ˈtsekkola/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zeccola100
zeffiro,['variante poco comune di zefiro'],"['zef', 'fi', 'ro']",zèffiro, /ˈdzɛffiro/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zeffiro100
zefir,"['variante grafica, meno comune, di zéphyr']","['ze', 'fir']",zefìr, /dzeˈfir/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zefir100
zefiro,"[""LETTERARIO  --  (anche con iniziale maiuscola) vento primaverile, mite e leggero, che soffia da ponente; favonio in quella parte ove surge ad aprire Zefiro dolce le novelle fronde / di che si vede Europa rivestire [Dante] | Zefiro torna, e 'l bel tempo rimena [Petrarca]"", 'PER ESTENSIONE LETTERARIO  --   vento tepido e leggero, brezza se il notturno zefiro Blando sui flutti spira [Foscolo]', 'MITOLOGIA  --  (con iniziale maiuscola) nella mitologia greca: personificazione del vento zefiro, nelle raffigurazioni mitologiche e letterarie, figlio di Astreo e di Eos tutto lascivo, drieto a Flora, Zefiro vola e la verde erba infiora [Poliziano]']","['ze', 'fi', 'ro']",zèfiro, /ˈdzɛfiro/,"['sostantivo maschile', 'nome proprio maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zefiro100
zelante,"['participio presente di zelare nei significati del verbo', ""che, chi ha o mostra zelo, fervore per qualcosa una persona zelante del proprio dovere | una persona zelante del proprio onore | uno zelante sostenitore della monarchia | fautore zelante di una riforma | uomo zelante dei propri doveri | zelante difensore del governo | uno zelante sostenitore di un'ideologia | uno zelante sostenitore della politica di riforme"", ""che, chi svolge con zelo, anche in modo esagerato, le mansioni affidategli un insegnante zelante | uno studente zelante | un'impiegata zelante | è un impiegato molto zelante | un maestro zelante | è un professore molto zelante | ufficiale zelante | esecutore zelante | fa lo zelante per mettersi in luce | fa lo zelante solo quando c'è il capufficio"", 'che, chi svolge un compito con zelo eccessivo, rendendosi ridicolo; pedante, pignolo sei troppo zelante | guardati da certi zelanti | quanto sei zelante! | non fare troppo lo zelante', 'altro nome con cui furono indicati gli spirituali francescani e i fraticelli']","['ze', 'lan', 'te']",zelànte, /dzeˈlante/,"['participio presente e aggettivo', 'agg. e s. maschile e femminile', 'sostantivo maschile e femminile']","[""l'italiano è cerimonioso nella religione, il tedesco serio, l'inglese devoto, il francese zelante, lo spagnolo superstizioso"", 'un buon padrone ha servitori zelanti', 'uomo amante, uomo zelante', 'uomo zelante, uomo amante']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zelante100
zelanteria,"['RARO  --  eccessiva ostentazione di zelo, di pedanteria la sua zelanteria mi pare sospetta', 'RARO  --  atto derivato da zelo eccessivo, ostentato']","['ze', 'lan', 'te', 'ri', 'a']",zelanterìa, /dzelanteˈria/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zelanteria100
zelatore,"['RARO  --  chi opera con zelo per il conseguimento di un fine zelatore della monarchia | zelatore della fede cristiana | fervido zelatore di pace | uno zelatore del pubblico bene', ""RELIGIONE  --  chi, all'interno di un'associazione religiosa cattolica, si dedica alla diffusione di una particolare devozione o alla raccolta di fondi per iniziative ecclesiali zelatori del Sacro Cuore | zelatori di San Vincenzo de' Paoli | zelatrici del Sacro Cuore | zelatori della Vergine Maria""]","['ze', 'la', 'to', 're']",zelatóre, /dzelaˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zelatore100
zelo,"[""fervida sollecitudine, impegno assiduo e diligente con cui si affrontano compiti, doveri e simili zelo giusto | studiare con zelo | zelo indefesso | applicarsi con zelo | zelo instancabile | servire con zelo | zelo operoso | attendere con zelo ai propri doveri | zelo scolastico | zelo del proprio onore | eseguire con zelo scrupoloso un incarico ricevuto | zelo sospetto | lavorare con il massimo zelo | zelo eccessivo | sono accorsi con zelo ammirevole | zelo fastidioso | mostrare un falso zelo | zelo noioso | troppo zelo! | avere zelo | mostrare zelo | zelo importuno | fingere uno zelo che non si ha | zelo inopportuno | insegnare con zelo | attendere con zelo alle proprie mansioni | zelo falso | attendere con zelo a un incarico | zelo cattivo | adempiere con zelo a una missione | zelo ostentato | perché tanto zelo? | non troppo zelo! | non mi piace il suo zelo | avere zelo del proprio dovere | lo zelo di superare gli altri | lo zelo di distinguersi fra tutti | in quell'ufficio gli impiegati gareggiano in zelo"", ""entusiasmo, operoso impegno, fervore con cui si segue un'idea o ci si adopera per una causa, un ideale o per il perseguimento di un fine zelo santo | zelo religioso | zelo apostolico | zelo patriottico | zelo per la causa democratica | impegnarsi con zelo alle opere di carità | essere pieno di zelo del bene comune | è pieno di zelo per la causa degli oppressi | zelo missionario | operare con zelo per un ideale"", ""Nel linguaggio della Chiesa cattolica, assiduo impegno che ha per fine la gloria di Dio e la salvezza delle anime che si esprime soprattutto, oltre che con la preghiera | con l'apostolato della parola e delle opere"", ""LETTERARIO  --  passione profonda e tenace, specialmente amorosa nel suo aspetto, di quel dritto zelo / che misuratamente in core avvampa [Dante] | amor, che 'ncende il cor d'ardente zelo [Petrarca] | amoroso zelo [Berni]""]","['ze', 'lo']",zèlo, /ˈdzɛlo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zelo100
zen,"[""setta buddista contemplativa originaria della Cina e poi diffusasi in Giappone, che tende a cogliere, attraverso l'astrazione meditativa personale, l'identità dell'essere nella multiformità delle cose in ogni cosa ed esperienza, anche la più umile, al di fuori di ogni ritualismo o codificazione; ha avuto diffusione anche in Occidente, soprattutto tra i giovani, intorno agli anni Sessanta del Novecento, come particolare esperienza religiosa senza dogmi o istituzioni"", 'relativo allo zen filosofia zen | scuola zen | arte zen | riti zen | pensiero zen | meditazione zen | culto zen | monaco zen | letteratura zen']",['zen'],zèn, /ˈdzɛn/,"['sostantivo maschile', 'aggettivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zen100
zenana,"['VOCE INGLESE  --  in India, nelle case nobili musulmani: gineceo', ""TESSITURA VOCE INGLESE  --   tipo di tessuto di seta o cotone impresso a rilievi, usato specialmente nell'arredamento di interni""]","['ze', 'na', 'na']",zenana, /dzeˈnana/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zenana100
zendado,"[""LETTERARIO  --  tessuto di seta leggerissimo trovarono in un gran viluppo di zendado fasciata una piccola cassettina [Boccaccio] | venne avvolta in un leggier zendado [Ariosto] | alfin velata d'un leggier zendado / è l'ara tutelar di sua beltate [Parini] | su la punta de la lancia / leva un candido zendal [Carducci]"", ""LETTERARIO  --  velo o scialle con cui le donne si coprivano il capo e le spalle donne la più parte, coperte il volto d'ampi zendali Manzoni | le pellegrine in sosta che hanno durato / tutta la notte la loro litania / s'aggiustano gli zendadi sulla testa [Montale]"", ""ABBIGLIAMENTO  --  scialle nero molto ampio e con lunghe frange, tipico del costume veneziano del '700, l'oscuro zendado ti togli da testa [Boito] | la Pisana vestita a nero, … coi capelli disciolti e il solo zendado sul capo mi si gettò fra le braccia gridando che la salvassi [Nievo]""]","['zen', 'da', 'do']",zendàdo, /dzenˈdado/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zendado100
zenit,"[""ASTRONOMIA  --  il punto della volta celeste perpendicolare al luogo in cui si trova l'osservatore; si contrappone al nadir il sole era ormai allo zenit"", 'FIGURATO LETTERARIO  --   sommità, acme, colmo, punto culminante era allo zenit della sua | è allo zenit della sua gloria | lo zenit del successo']","['ze', 'nit']",zènit, /ˈdzɛnit/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zenit100
zenitale,"['ASTRONOMIA  --  relativo allo zenit distanza zenitale | stella zenitale | telescopio zenitale | angolo zenitale | fotografia aerea zenitale | cerchio zenitale', ""ITTIOLOGIA  --  nei pesci dell'ordine degli Pleuronettiformi: detto del lato del corpo rivolto verso l'alto, generalmente pigmentato e provvisto di occhi; si contrappone a nadirale""]","['ze', 'ni', 'ta', 'le']",zenitàle, /dzeniˈtale/,['aggettivo'],"['distanza zenitale', 'telescopio zenitale', 'angolo zenitale', 'stella zenitale', 'ripresa aerea zenitale, immagine zenitale']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zenitale100
zenzero,"[""BOTANICA  --  nome comune di un'erba perenne della famiglia delle Zingiberacee (Zingiber officinale) diffusa in Asia e nelle regioni tropicali, a forma di canna, con rizoma orizzontale, breve e strisciante, che porta rami con sole foglie, e rami con fiori a perianzio giallo e labello violaceo macchiato di giallo; da cui si estrae una particolare spezia piccante usata in cucina e come eupeptico in farmacia, e un olio essenziale usato specialmente nella fabbricazione dei liquori"", 'GASTRONOMIA  --  la spezia piccante ricavata da tale erba, simile al pepe, ma di qualità inferiore, usata in cucina zenzero candito | zenzero essiccato | biscotti allo zenzero | pollo allo zenzero | zenzero bianco | zenzero grigio | zenzero nero', 'BOTANICA REGIONALE  --   nome toscano della pianta altrimenti nota come peperoncino rosso']","['zen', 'ze', 'ro']",zènzero, /ˈdzɛndzero/,['sostantivo maschile'],"['zenzero bianco', 'zenzero grigio o nero', 'olio volatile di zenzero']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zenzero100
zenziglio,"[""tipo di tabacco italiano da fiuto di prima qualità, in uso tra l'Ottocento e il primo Novecento""]","['zen', 'zi', 'glio']",zenzìglio, /dzenˈdziʎʎo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zenziglio100
