parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
umicolo,"[""BOTANICA ZOOLOGIA  --   detto di ogni organismo vegetale o animale, che vive di preferenza nell'humus"", 'BOTANICA  --  detto di pianta fanerogama che ha le radici o il rizoma in terreno fortemente umifero']","['u', 'mi', 'co', 'lo']",umìcolo, /uˈmikolo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umicolo100
umidezza,"[""RARO  --  carattere, proprietà, condizione di ciò che è umido; umidità l'umidezza del terreno | l'umidezza di una parete | l'umidezza del suolo | umidezza di una regione""]","['u', 'mi', 'dez', 'za']",umidézza, /umiˈdettsa/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidezza100
umidiccio,"[""un po' umido, alquanto umido, per lo più in modo fastidioso e sgradevole un fazzoletto umidiccio | un ambiente umidiccio | terreno umidiccio | stoffa umidiccia | mani umidicce di sudore | pareti umidicce | clima umidiccio | stanze umidicce | casa umidiccia | mani flosce e umidicce""]","['u', 'mi', 'dic', 'cio']",umidìccio, /umiˈditʧo/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidiccio100
umidificare,['rendere umido'],"['u', 'mi', 'di', 'fi', 'ca', 're']",umidificàre, /umidifiˈkare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidificare100
umidificato,['participio passato di umidificare nei significati del verbo'],"['u', 'mi', 'di', 'fi', 'ca', 'to']",umidificàto, /umidifiˈkato/,['participio passato e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidificato100
umidificatore,"[""apparecchio per umidificare l'aria di un ambiente""]","['u', 'mi', 'di', 'fi', 'ca', 'to', 're']",umidificatóre, /umidifikaˈtore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidificatore100
umidificazione,"[""l'umidificare e l'effetto""]","['u', 'mi', 'di', 'fi', 'ca', 'zio', 'ne']",umidificazióne, /umidifikatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidificazione100
umidita,"[""l'essere umido"", ""presenza di vapore acqueo nell'atmosfera; contenuto idrico di un corpo""]","['u', 'mi', 'di', 'ta']",umidità, /umidiˈta/,['sostantivo femminile'],['umidità assoluta'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidita100
umido,"['acquoso, bagnato, inumidito, madido, sugoso, umidiccio', 'intingolo, sugo, umidità']","['u', 'mi', 'do']",ùmido, /ˈumido/,['aggettivo e sostantivo maschile'],"['avere gli occhi umidi (di pianto)', 'regime secco o asciutto, regime umido', 'marzo arido, aprile umido', ""quel che leva l'alido, l'umido lo rende; quel che leva l'umido, l'alido non lo rende""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umido100
umidore,"[""LETTERARIO  --  umidità un odore d'ombra e d'umidore [Pascoli] | sentì giù per le guancie improvviso l'umidore del pianto [Boine] | s'era immerso nell'umidore dell'erba [D'Annunzio]""]","['u', 'mi', 'do', 're']",umidóre, /umiˈdore/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umidore100
umifero,"['di terreno: che contiene humus, che è ricco di humus, di sostanza organica terreno umifero']","['u', 'mi', 'fe', 'ro']",umìfero, /uˈmifero/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umifero100
umificazione,['trasformazione delle sostanze organiche presenti nel terreno in humus'],"['u', 'mi', 'fi', 'ca', 'zio', 'ne']",umificazióne, /umifikatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umificazione100
umile,"['dimesso, modesto']","['u', 'mi', 'le']",ùmile," /ˈumile/, /uˈmile/",['agg. e s. maschile e femminile'],"['in umile paruta', 'il santo dei poverelli o degli umili', 'chi rimane in umile stato, non ha da temere la caduta', 'dei superbi ai disegni Iddio oppone e gli umili solleva e in seggio pone', ""l'agnello umile succhia le mammelle della propria madre e quelle degli altri"", ""non mai s'intende l'uom saggio e perfetto, se non ha di se stesso umil concetto"", 'più alta è la condizione, più si deve essere umili']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umile100
umiliante,['participio presente di umiliare nei significati del verbo'],"['u', 'mi', 'lian', 'te']",umiliànte, /umiˈljante/,['participio presente e aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliante100
umiliare,"['avvilire; far riconoscere a qualcuno la propria inferiorità, le proprie colpe', 'farsi umile, fare atto di sottomissione']","['u', 'mi', 'lia', 're']",umiliàre, /umiˈljare/,"['verbo transitivo', 'verbo pronominale intransitivo']","['chi si umilia sarà esaltato, chi si esalta sarà umiliato', ""l'umiliarsi è da saggi, l'avvilirsi è da bestie""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliare100
umiliata,"['ECCLESIASTICO  --  religiosa della congregazione femminile degli Umiliati, ora soppressa']","['u', 'mi', 'lia', 'ta']",umiliàta, /umiˈljata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliata100
umiliato,"['avvilito, mortificato, offeso']","['u', 'mi', 'lia', 'to']",umiliàto, /umiˈljato/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliato100
umiliatore,"[""che, chi umilia; che, chi infligge un'umiliazione""]","['u', 'mi', 'lia', 'to', 're']",umiliatóre, /umiljaˈtore/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliatore100
umiliazione,"[""atto, effetto dell'umiliare o dell'umiliarsi""]","['u', 'mi', 'lia', 'zio', 'ne']",umiliazióne, /umiljatˈtsjone/,['sostantivo femminile'],"[""l'umiliazione va dietro l'orgoglio"", ""l'umiltà è il miglior modo di evitare l'umiliazione""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umiliazione100
umilmente,"['con umiltà, in modo umile, sottomesso chiedere umilmente scusa', 'con modestia, poveramente vestirsi umilmente | vivere umilmente', 'ARCAICO  --  in basso', 'ARCAICO  --  sommessamente, a bassa voce']","['u', 'mil', 'men', 'te']",umilménte, /umilˈmente/,['avverbio'],"['sentire molto, altamente, umilmente ecc. di sé']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umilmente100
umilta,"[""l'essere umile, non essere orgoglioso"", 'riverente sottomissione, remissività', 'riservatezza', ""l'essere semplice, dimesso"", ""l'essere di modesta condizione, non nobile""]","['u', 'mil', 'ta']",umiltà, /umilˈta/,['sostantivo femminile'],"[""dove entra la fortuna esce l'umiltà"", 'la troppa umiltà vien da superbia', ""l'orgoglio è stoltezza, l'umiltà è saviezza"", ""l'orgoglio prende spesso a prestito il mantello dell'umiltà"", ""l'umiltà dell'ipocrita è superbia mascherata"", ""l'umiltà è il miglior modo di evitare l'umiliazione"", ""l'umiltà è la corona di tutte le virtù"", ""l'umiltà è la madre dell'onore"", ""l'umiltà incontra onori e cortesie, la superbia solo disprezzo e villanie"", ""l'umiltà sta bene a tutti"", ""l'umiltà sta bene con la castità"", 'maggiore è il santo, maggiore è la sua umiltà', ""senza l'umiltà tutte le virtù son vizi"", ""spesso vince più l'umiltà che la forza""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umilta100
umlaut,"['LINGUISTICA VOCE TEDESCA  --   metafonesi che nelle lingue germaniche ha interessato le vocali centrali o posteriori in sillaba tonica seguite da una i successivamente scomparsa, trasformandole in vocali anteriori; in tedesco interessa le vocali a, o e u, che si alternano con ä, ö e ü di origine metafonetica', ""LINGUISTICA  --  il segno diacritico costituito da due puntini (¨) soprascritti alla vocale che indica tale fenomeno, dall'aspetto identico alla dieresi""]","['um', 'laut']",umlaut, /ˈumlawt/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umlaut100
umo,"['adattamento italiano, per lo più letterario, del latino humus stranamente gli edifici enormi sembravano sprofondare in un umo antico [Alvaro]']","['u', 'mo']",ùmo, /ˈumo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umo100
umorale,"[""relativo agli umori, liquidi presenti nell'organismo""]","['u', 'mo', 'ra', 'le']",umoràle, /umoˈrale/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umorale100
umore,"['liquido presente in alcune cavità o organi di animali e vegetali', ""indole, temperamento; qualità costante o passeggera dell'animo"", 'letterario umorismo']","['u', 'mo', 're']",umóre, /uˈmore/,['sostantivo maschile'],"['buon umore', 'umori peccanti', 'umore acqueo']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umore100
umoresca,"['MUSICA  --  composizione pianistica a carattere capriccioso, con spunti umoristici']","['u', 'mo', 're', 'sca']",umorésca, /umoˈreska/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umoresca100
umorismo,['attitudine a considerare quegli aspetti divertenti o bizzarri della realtà che consentono una più ampia e umana comprensione di essa'],"['u', 'mo', 'ri', 'smo']",umorìsmo, /umoˈrizmo/,['sostantivo maschile'],"['scherzo, umorismo di cattiva lega']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umorismo100
umorista,"['chi ha umorismo', 'chi crea disegni, testi o film umoristici', 'attore comico']","['u', 'mo', 'ri', 'sta']",umorìsta, /umoˈrista/,['agg. e s. maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umorista100
umoristico,"[""relativo all'umorismo, agli umoristi"", 'che è fatto o detto con umorismo', 'non serio, non affidabile', 'spiritoso, arguto']","['u', 'mo', 'ri', 'sti', 'co']",umorìstico, /umoˈristiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umoristico100
umorosita,"['carattere, proprietà, condizione di ciò che è umoroso; umidità', ""di persona: mutevolezza d'animo, di umore""]","['u', 'mo', 'ro', 'si', 'ta']",umorosità, /umorosiˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=umorosita100
un,"['troncamento di uno; non si apostrofa mai', 'United Nations, Nazioni Unite']",['un'],un, /ˈun/,"['articolo indeterminativo', 'sigla']","['registrare un buon tempo', 'un medico numero uno', ""d'un male, nasce un bene"", ""meno male i calci d'un frate, che le carezze d'un cortigiano"", ""se vuoi cocomeri grossi come un barile, piantali il primo giovedì d'aprile""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=un100
una,"[""articolo indeterminativo femminile singolare; femminile di uno; si elide davanti a parola che comincia con a o con altra vocale tonica, mentre negli altri casi l'elisione non è obbligatoria un'azione | un'onda | un'isola | un'edera"", ""in frasi cristallizzate, specialmente ellittiche: indica una storiella, una barzelletta e simili ne ho sentita una divertente | adesso ve ne racconto una; indica un'avventura o una disavventura glien'è capitata una!; indica uno scherzo, un dispetto, un piccolo guaio e simili ne ha combinata una delle sue; indica un'alternativa, una possibilità o resti o parti, delle due l'una; indica una persona di sesso femminile non precisata ho incontrato una"", ""la prima ora dopo le dodici il treno parte all'una"", ""la prima ora dopo le ventiquattro sono andato a dormire all'una""]","['u', 'na']",ùna, /ˈuna/,"['articolo determinativo', 'pronome interrogativo', 'sostantivo femminile']","['saperne una o un punto più del diavolo', 'una tantum', ""essere come le ciliegie, che l'una tira l'altra"", 'classare una rendita, una passività', 'assumere una posizione netta', ""se le donne fossero d'oro, non varrebbero un quattrino"", ""una mano piena d'ingegno val più di un sacco pieno d'oro""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=una100
unanime,"[""di persone concordi nel prendere decisioni, manifestare un'opinione ecc.""]","['u', 'na', 'ni', 'me']",unànime, /uˈnanime/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unanime100
unanimemente,"[""in modo unanime; all'unanimità decidere unanimemente""]","['u', 'na', 'ni', 'me', 'men', 'te']",unanimeménte, /unanimeˈmente/,['avverbio'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unanimemente100
unanimismo,"['nel linguaggio politico, la tendenza a far apparire concordi i consensi anche solo apparentemente', 'unanimità', 'dottrina letteraria e filosofica']","['u', 'na', 'ni', 'mi', 'smo']",unanimìsmo, /unaniˈmizmo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unanimismo100
unanimistico,"['frutto di unanimismo', 'unanime']","['u', 'na', 'ni', 'mi', 'sti', 'co']",unanimìstico, /unaniˈmistiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unanimistico100
unanimita,['consenso di tutti; approvazione generale'],"['u', 'na', 'ni', 'mi', 'ta']",unanimità, /unanimiˈta/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unanimita100
unciale,['variante arcaica di onciale'],"['un', 'cia', 'le']",unciàle, /unˈʧale/,['aggettivo e sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unciale100
uncinare,"['piegare a uncino', 'afferrare con un uncino', 'nel calcio, arrestare al volo il pallone trascinandolo poi a terra', 'RARO  --  assumere la forma di un uncino', 'FIGURATO RARO  --   (reciproco) afferrarsi a vicenda']","['un', 'ci', 'na', 're']",uncinàre, /unʧiˈnare/,"['verbo transitivo', 'verbo pronominale intransitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uncinare100
uncinata,['colpo inferto con un uncino; presa realizzata per mezzo di un uncino'],"['un', 'ci', 'na', 'ta']",uncinàta, /unʧiˈnata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uncinata100
uncinato,['participio passato di uncinare nei significati del verbo'],"['un', 'ci', 'na', 'to']",uncinàto, /unʧiˈnato/,['participio passato e aggettivo'],"['croce uncinata o gammata', 'virgolette a caporale, a sergente, uncinate', 'croce gammata, uncinata']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uncinato100
uncinetto,['asticciola con punta a forma di uncino usata per far pizzi e altri lavori a rete'],"['un', 'ci', 'net', 'to']",uncinétto, /unʧiˈnetto/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uncinetto100
uncino,"[""oggetto di ferro appuntito e ricurvo a un'estremità per afferrare e sorreggere anche in senso figurato""]","['un', 'ci', 'no']",uncìno, /unˈʧino/,['sostantivo maschile'],"['avere le mani fatte a uncino', 'uncino rachiotomo']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uncino100
undazione,"['ARCAICO  --  ondeggiamento', 'GEOLOGIA  --  in tettonica: pulsazione a onda, sollevamento e depressione del mantello superiore e della crosta profonda della Terra']","['un', 'da', 'zio', 'ne']",undazióne, /undatˈtsjone/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undazione100
undecennale,"['che è durato undici anni regime ormai undecennale', ""che dura un periodo di undici anni ciclo undecennale dell'attività solare"", 'che ricorre ogni undici anni un avvenimento undecennale | festa undecennale', 'RARO  --  undicesimo anniversario']","['un', 'de', 'cen', 'na', 'le']",undecennàle, /undeʧenˈnale/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undecennale100
undecima,['MUSICA  --  variante arcaica di undicesima'],"['un', 'de', 'ci', 'ma']",undècima, /unˈdɛʧima/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undecima100
undecimo,['undicesimo'],"['un', 'de', 'ci', 'mo']",undècimo, /unˈdɛʧimo/,['aggettivo numerale ordinale'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undecimo100
under,['inglese di squadra o manifestazione riservata ad atleti di età inferiore a un determinato valore'],"['un', 'der']",under, /ˈander/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=under100
undercut,"[""nel pugilato, colpo alle costole o ai fianchi, specialmente portato in serie, con cui si cerca di fiaccare la resistenza dell'avversario"", 'vendita o prestazione lavorativa a prezzi molto al di sotto di quelli comunemente praticati o accettati']","['un', 'der', 'cut']",undercut," /,anderˈkat/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undercut100
underground,"['segreto', 'alternativo']","['un', 'der', 'ground']",underground, /anderˈgrawnd/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=underground100
understatement,"['inglese affermazione o descrizione volutamente incompleta o eufemistica, tendente a minimizzare e spesso con intenti ironici', 'atteggiamento alieno da qualsiasi ostentazione']","['un', 'der', 'sta', 'te', 'ment']",understatement, /andersˈtejtment/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=understatement100
undicenne,"['che, chi ha undici anni di età ragazzo undicenne | una undicenne | uno scolaro undicenne | ragazza undicenne | un gruppetto di undicenni', 'RARO  --  che dura da undici anni']","['un', 'di', 'cen', 'ne']",undicènne, /undiˈʧɛnne/,"['agg. e s. maschile e femminile', 'aggettivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undicenne100
undicesima,"[""MUSICA  --  nella scala diatonica: intervallo d'altezza fra due note di undici gradi della scala diatonica, composto da un'ottava più una quarta"", ""MUSICA  --  nell'armonia tonale: ogni accordo tonale di sei suoni costituito dalla sovrapposizione di cinque terze""]","['un', 'di', 'ce', 'si', 'ma', '', '', '', '']","undicèsima, undicésima"," /undiˈʧɛzima/, /undiˈʧesima/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undicesima100
undicesimo,"[""che in una serie occupa l'undicesimo posto""]","['un', 'di', 'ce', 'si', 'mo', '', '', '', '']","undicèsimo, undicésimo"," /undiˈʧɛzimo/, /undiˈʧesimo/",['aggettivo numerale ordinale'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undicesimo100
undici,['undici'],"['un', 'di', 'ci']",ùndici, /ˈundiʧi/,['aggettivo numerale cardinale'],"['dieci once a tutti, undici a qualcuno e dodici a nessuno']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=undici100
ungarico,"[""RARO  --  dell'Ungheria, ungherese, per lo più dal punto di vista storico-politico popolo ungarico | regno ungarico | impero austro–ungarico | monarchia ungarica | regione ungarica | corona ungarica | pianura ungarica""]","['un', 'ga', 'ri', 'co']",ungàrico, /unˈgariko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungarico100
ungaro,"['magiaro', 'ungherese']","['un', 'ga', 'ro']",ùngaro, /ˈungaro/,['aggettivo e sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungaro100
ungere,"['spalmare di materia grassa; insudiciare con materia grassa', 'in senso figurato adulare, fare regali a qualcuno per ottenere favori', 'spalmarsi con una sostanza grassa ungersi di crema solare | ungersi di grasso | ungersi i piedi | ungersi le mani', 'sporcarsi, insudiciarsi, macchiarsi di unto ungersi col sugo | ungersi la camicia col sugo']","['un', 'ge', 're']",ùngere, /ˈunʤere/,"['verbo transitivo', 'v. pronominale transitivo e intransitivo']","['ungere le mani o le ruote', ""i chiavistelli s'ungon con l'oro"", ""il canapo è unto con l'argento"", 'la lingua unge e il dente punge', 'la lingua unge, il dente punge', 'la parola unge e la lacrima punge', 'le buone parole ungono, e le cattive pungono', ""quando mignola d'aprile, ammannisci un buon barile; quando mignola di maggio, n'avrai tanto per assaggio; quando mignola di giugno, t'ungerai appena il grugno"", 'perché vada il carro, bisogna unger le ruote']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungere100
ungherese,"[""dell'Ungheria""]","['un', 'ghe', 're', 'se']",ungherése," /ungeˈrese/, /ungeˈreze/",['agg. e s. maschile e femminile'],"['aglio ungherese', 'bromo ungherese', 'aglio ungherese', 'bromo ungherese', ""tiro all'ungherese""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungherese100
ungheria,"[""stato europeo confinante ad ovest con l'Austria e la Slovenia a sud con la Serbia e la Croazia ad est con l'Ucraina e la Romania ed a nord con la Slovacchia""]","['un', 'ghe', 'ri', 'a']",Ungherìa, /ungeˈria/,['nome proprio femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungheria100
unghia,"[""ANATOMIA  --  formazione cornea dell'epidermide che riveste l'estremità delle dita""]","['un', 'ghia']",ùnghia, /ˈungja/,['sostantivo femminile'],"['fare le unghie', 'smaltare le unghie', 'tirare fuori gli artigli, le unghie', 'essere carne e unghia', ""letto ungueale, dell'unghia"", 'mangiarsi le unghie', 'arrotare le unghie, gli artigli, il becco', ""dall'unghia, si conosce il leone"", 'è male, giudicare le unghie ai gatti']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghia100
unghiata,"['graffio o ferita fatta con le unghie', ""intaccatura nella lama dei temperini, che consente di aprirli con l'unghia""]","['un', 'ghia', 'ta']",unghiàta, /unˈgjata/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiata100
unghiato,"['fornito di unghie', 'armato di unghie']","['un', 'ghia', 'to']",unghiàto, /unˈgjato/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiato100
unghiatura,"['MEDICINA  --  lesione prodotta dalle unghie delle mani, caratterizzata da escoriazioni lineari sui tegumenti del corpo']","['un', 'ghia', 'tu', 'ra']",unghiatùra, /ungjaˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiatura100
unghiella,"[""ZOOLOGIA  --  escrescenza cornea situata nella faccia interna dell'avambraccio del cavallo; è detta anche castagna"", 'TECNOLOGIA  --  piccolo scalpello con la punta a forma di sezione di unghia usato dagli orefici per cesellare']","['un', 'ghiel', 'la']",unghièlla, /unˈgjɛlla/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiella100
unghiello,"['diminutivo di unghia', 'piccola unghia stretta e incurvata', 'escrescenza cornea posta nella faccia posteriore del nodello dei ruminanti']","['un', 'ghiel', 'lo']",unghièllo, /unˈgjɛllo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiello100
unghiolo,['unghia stretta e allungata propria del gatto e di alcuni uccelli'],"['un', 'ghio', 'lo']",unghiòlo, /unˈgjɔlo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiolo100
unghione,['artiglio di animali'],"['un', 'ghio', 'ne']",unghióne, /unˈgjone/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghione100
unghiuto,['munito di unghia'],"['un', 'ghiu', 'to']",unghiùto, /unˈgjuto/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unghiuto100
ungitura,"[""RARO  --  l'operazione, l'atto, il modo e l'effetto dell'ungere o dell'ungersi; applicazione di sostanze grasse, lubrificanti; unzione l'ungitura della teglia con il burro""]","['un', 'gi', 'tu', 'ra']",ungitùra, /unʤiˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungitura100
ungueale,"[""ANATOMIA MEDICINA  --   dell'unghia, relativo all'unghia dal punto di vista anatomico lamina ungueale | vallo ungueale | solco ungueale | lunula ungueale | letto ungueale""]","['un', 'gue', 'a', 'le']",ungueàle, /ungweˈale/,['aggettivo'],"['cheratogeno ungueale', ""letto ungueale, dell'unghia""]",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungueale100
unguentario,"[""ARCAICO  --  relativo all'unguento ghianda unguentaria"", 'RARO  --  di recipiente: che contiene o è destinato a contenere unguento (anche sostantivato) vaso unguentario | un unguentario', ""LETTERARIO  --  chi fabbrica o vende unguenti, pomate e profumi; profumiere non celle di frati ma botteghe di speziali o d'unguentari appaiono [Boccaccio]"", ""STORIA  --  nell'antica Roma: chi era addetto a praticare massaggi o ad applicare unguenti""]","['un', 'guen', 'ta', 'rio']",unguentàrio, /ungwenˈtarjo/,"['aggettivo', 'sostantivo maschile']",['vaso unguentario'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unguentario100
unguento,"['medicamento in cui la sostanza medicinale viene incorporata in un miscuglio untuoso, a base di grassi', 'pomata profumata']","['un', 'guen', 'to']",unguènto, /unˈgwɛnto/,['sostantivo maschile'],"['unguento populeo', 'unguento, pomata mercuriale', 'unguento egiziaco']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unguento100
unguicola,"[""ANATOMIA  --  unghia sottile e piana o incurvata solo trasversalmente, con l'estremità libera arrotondata e sporgente sul polpastrello, caratteristica dei Lemuridi, delle scimmie antropomorfe e dell'uomo""]","['un', 'gui', 'co', 'la']",unguìcola, /unˈgwikola/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unguicola100
unguicolato,"[""ZOOLOGIA  --  detto del becco di alcuni uccelli: fornito all'apice di una specie di unghia rivolta verso il basso, come nelle anatre e nei marangoni"", ""BOTANICA  --  di organo vegetale: che presenta un'unghia, come ad esempio i petali di alcuni fiori quali il garofano"", 'ZOOLOGIA  --  ogni animale del raggruppamento degli Unguicolati', 'ZOOLOGIA  --  (con iniziale maiuscola) in antiche classificazioni: raggruppamento che riuniva tutti gli ordini dei Mammiferi provvisti di unghie o artigli e non di zoccoli']","['un', 'gui', 'co', 'la', 'to']",unguicolàto, /ungwikoˈlato/,"['aggettivo', 'sostantivo maschile', 'sostantivo maschile plurale']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unguicolato100
ungula,"['ZOOLOGIA  --  lo stesso, ma meno comune, che zoccolo']","['un', 'gu', 'la']",ùngula, /ˈungula/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungula100
ungulato,"['ZOOLOGIA  --  detto di mammifero, le cui falangi o la cui unica falange è rivestita da uno zoccolo che la ricopre interamente', 'ZOOLOGIA  --  ogni mammifero del raggruppamento degli Ungulati', ""ZOOLOGIA  --  (con iniziale maiuscola) raggruppamento non più in uso della classe dei Mammiferi, in cui le falangi, o l'unica falange, sono rivestite da uno zoccolo anziché da unghie""]","['un', 'gu', 'la', 'to']",ungulàto, /unguˈlato/,"['aggettivo e sostantivo maschile', 'aggettivo e sostantivo maschile', 'sostantivo maschile plurale']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungulato100
ungulatura,['TECNOLOGIA  --  solco longitudinale praticato sulla lama di armi e strumenti da taglio; lo stesso che unghia'],"['un', 'gu', 'la', 'tu', 'ra']",ungulatùra, /ungulaˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ungulatura100
unguligrado,['ZOOLOGIA  --  animale che cammina appoggiando sul suolo solo le ultime due falangi (per esempio il cavallo e gli Artiodattili)'],"['un', 'gu', 'li', 'gra', 'do']",ungulìgrado, /unguˈligrado/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=unguligrado100
uni,"['Ente Nazionale Italiano di Unificazione, istituto che si occupa della standardizzazione di misure, pezzi, formati, nomenclatura, ecc.', 'Unione Naturalisti Italiani', 'Unione Naturisti Italiani', 'primo elemento di composti, specialmente della terminologia scientifica, derivati dal latino o formati modernamente, col significato di uno, che ha un solo elemento']","['u', 'ni']",UNI, /ˈuni/,"['sigla', 'prefisso']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=uni100
